time_days,Os191 top 9
253.0278970167559,57.69632174310004
253.07238709535812,57.57690153637035
253.11688499668222,57.45748372851551
253.16139072210547,57.33806832130399
253.2059042730018,57.21865531651368
253.25042565074895,57.09924471591308
253.29495485672138,56.97983652127964
253.3394918922963,56.860430734383904
253.38403675885144,56.74195489441764
253.42858945776183,56.63290293929974
253.4731499904065,56.52385318808434
253.51771835816106,56.41480564239451
253.56229456240487,56.305760303844345
253.60687860451415,56.196717174056374
253.65147048586786,56.087676254646624
253.6960702078453,55.97863754723086
253.7406777718233,55.86960105343154
253.7852931791825,55.76056677486182
253.82991643130023,55.651534713143796
253.87454752955767,55.542504869890585
253.91918647533257,55.43347724672386
253.96383327000657,55.32445184525646
254.00848791495793,55.21542866711002
254.0531504115679,55.106407713899074
254.09782076121795,54.99738898723839
254.14249896528705,54.888372488749006
254.18718502515807,54.77935822004299
254.2318789422105,54.670346182741184
254.27658071782767,54.56133637845553
254.32129035338957,54.45232880880648
254.36600785028003,54.34332347540564
254.41073320987945,54.23432037987345
254.4554664335713,54.12531952382323
254.50020752273917,54.01632090886849
254.54495647876436,53.90732453662891
254.5897133030318,53.798330408715664
254.63447799692318,53.68933852674829
254.6792505618241,53.5803488923373
254.72403099911662,53.47136150710212
254.76881931018593,53.36237637265529
254.81361549641736,53.25339349060928
254.85841955919375,53.144412862583
254.90323149990192,53.03543449018641
254.94805131992518,52.92645837503817
254.99287902065083,52.81748451874795
255.0377146034627,52.708512922934105
255.0825580697485,52.59954358920602
255.12740942089258,52.490576519181914
255.17226865828226,52.38161171447302
255.2171357833051,52.27264917669052
255.26201079734614,52.1636889074523
255.30689370179437,52.05473090836685
255.35178449803527,51.94577518105178
255.3966831874584,51.836821727115336
255.4415897714497,51.7278705481748
255.48650425139914,51.61892164583839
255.53142662869325,51.50997502172279
255.57635690472154,51.40103067743832
255.62129508087372,51.296384469091755
255.66624115853713,51.196889121838
255.71119513910284,51.09739586118234
255.75615702395865,50.997904688600755
255.8011268144962,50.89841560556116
255.84610451210372,50.798928613539296
255.8910901181724,50.699443714004914
255.93608363409376,50.5999609084274
255.9810850612567,50.50048019828232
256.02609440105414,50.40100158503683
256.07111165487555,50.30152507016601
256.11613682411416,50.20205065513708
256.1611699101601,50.10257834142477
256.2062109144071,50.00310813049591
256.25125983824563,49.90364002382508
256.29631668306905,49.80417402288095
256.3413814502711,49.70471012913165
256.386454141243,49.6052483440516
256.43153475737967,49.50578866910696
256.4766233000729,49.40633110577159
256.52171977071816,49.30687565551146
256.5668241707077,49.20742231980021
256.6119365014374,49.10797110010366
256.65705676430014,49.00852199789508
256.7021849606913,48.909075014642035
256.7473210920069,48.80963015181159
256.7924651596403,48.71018741087689
256.8376171649888,48.61074679330288
256.88277710944624,48.511308300562476
256.92794499441027,48.41187193412041
256.97312082127536,48.312437695449304
257.01830459143895,48.21300558601545
257.0634963062984,48.11357560728535
257.10869596724905,48.01414776073106
257.1539035756897,47.91472204781679
257.19911913301604,47.815298470014405
257.2443426406275,47.71587702878774
257.2895740999202,47.61645772560854
257.33481351229403,47.51704056194029
257.38006087914573,47.417625539254466
257.42531620187464,47.318212659016396
257.47057948188075,47.218801922691135
257.5158507205613,47.11939333174984
257.56112991931747,47.01998688765532
257.60641707954704,46.92058259187845
257.65171220265177,46.82118044588182
257.6970152900299,46.721780451136006
257.7423263430837,46.62238260910343
257.7876453632118,46.52298692125425
257.8329723518162,46.42574348489455
257.87830731029874,46.334970685751806
257.923650240059,46.244199858012244
257.9690011425003,46.15343100301104
258.0143600190229,46.06266412209017
258.0597268710304,45.97189921658451
258.1051016999236,45.88113628783598
258.1504845071058,45.79037533718082
258.1958752939808,45.69961636595536
258.24127406194987,45.60885937550119
258.2866808124181,45.518104367152354
258.3320955467874,45.42735134225025
258.3775182664632,45.33660030212883
258.42294897284785,45.24585124812907
258.46838766734743,45.15510418158478
258.5138343513647,45.064359103836836
258.5592890263054,44.973616016220376
258.60475169357545,44.882874920070556
258.6502223545783,44.792135816728
258.69570101072145,44.701398707525584
258.7411876634087,44.610663593803764
258.786682314048,44.51993047689531
258.8321849640438,44.42919935814014
258.87769561480445,44.33847023887098
258.923214267735,44.24774312042745
258.9687409242432,44.15701800414386
259.0142755857373,44.066294891354254
259.0598182536231,43.975573783398005
259.10536892931015,43.88485468160712
259.1509276142046,43.79413758732077
259.1964943097165,43.70342250187071
259.2420690172527,43.612709426595806
259.28765173822364,43.52199836282759
259.3332424740366,43.431289311904784
259.37884122610154,43.34058227516054
259.42444799582915,43.24987725392763
259.47006278462726,43.15917424954449
259.5156855939076,43.068473263341986
259.5613164250787,42.97777429665829
259.60695527955284,42.88707735082392
259.652602158739,42.796382427176745
259.69825706404896,42.70568952704903
259.74391999689493,42.61499865177291
259.78959095868663,42.524309802685806
259.8352699508375,42.43362298111778
259.88095697475785,42.34293818840603
259.9266520318616,42.25225542588043
259.97235512355945,42.16157469487779
260.018066251266,42.07089599672779
260.06378541639236,41.98388517020679
260.10951262035263,41.9010750056091
260.1552478645613,41.81826670120108
260.2009911504302,41.73546025820316
260.24674247937514,41.65265567782906
260.29250185280847,41.56985296129903
260.3382692721466,41.48705210982646
260.3840447388023,41.40425312463137
260.4298282541924,41.32145600692708
260.4756198197303,41.23866075793319
260.52141943683233,41.155867378864556
260.5672271069152,41.07307587093556
260.613042831393,40.990286235365815
260.6588666116838,40.90749847336787
260.7046984492021,40.82471258616103
260.75053834536664,40.7419285749576
260.7963863015924,40.65914644097668
260.84224231929755,40.57636618543217
260.8881063999005,40.49358780953769
260.933978544817,40.41081131451206
260.97985875546703,40.32803670156701
261.0257470332668,40.2452639719211
261.0716433796366,40.162493126785904
261.1175477959934,40.07972416737956
261.1634602837579,39.99695709491362
261.20938084434755,39.91419191060587
261.2553094791826,39.83142861566939
261.30124618968375,39.74866721131676
261.3471909772691,39.665907698765665
261.39314384336063,39.58315007922699
261.4391047893771,39.50039435391801
261.4850738167409,39.4176405240495
261.5310509268712,39.33488859083853
261.57703612119104,39.25213855549555
261.62302940112005,39.169390419237445
261.6690307680808,39.08664418327603
261.71504022349615,39.00389984882313
261.76105776878654,38.92115741709527
261.8070834053762,38.83841688930221
261.85311713468593,38.75567826666047
261.8991589581406,38.67294155037953
261.9452088771616,38.59020674167557
261.9912668931732,38.50747384175961
262.0373330076001,38.424742851842524
262.0834072218644,38.342013773140195
262.1294895373921,38.2592866068616
262.1755799556058,38.17656135422221
262.22167847793213,38.09383801643096
262.26778510579413,38.011817143516865
262.31389984061883,37.936273712542366
262.3600226838299,37.86073203362254
262.40615363685396,37.78519210786234
262.4522927011178,37.70965393636686
262.49843987804593,37.63411752024531
262.5445951690665,37.55858286060098
262.5907585756044,37.48304995854297
262.63693009908854,37.40751881517429
262.6831097409442,37.331989431603866
262.7292975026007,37.25646180893447
262.7754933854838,37.18093594827486
262.82169739102255,37.10541185072904
262.86790952064604,37.02988951740097
262.91412977578085,36.95436894939922
262.96035815785757,36.878850147825766
263.0065946683033,36.80333311378906
263.0528393085491,36.727817848391055
263.0990920800226,36.65230435273966
263.14535298415444,36.5767926279383
263.19162202237555,36.501282675090096
263.2378991961143,36.4257744953028
263.28418450680294,36.35026808967786
263.33047795587044,36.274763459322706
263.3767795447495,36.19926060533875
263.42308927486965,36.12375952883306
263.4694071476641,36.04826023090681
263.51573316456285,35.972762712667
263.5620673269987,35.897266975215935
263.6084096364049,35.82177301965601
263.65476009421195,35.74628084709382
263.70111870185457,35.67079045862995
263.7474854607639,35.59530185537081
263.793860372375,35.51981503841682
263.84024343811944,35.44433000887419
263.8866346594329,35.3688467678431
263.9330340377476,35.293365316429494
263.97944157449854,35.21788565573483
264.02585727112125,35.142407786860396
264.07228112904863,35.06693171091198
264.1187131497176,34.991457428989015
264.16515333456147,34.91598494219713
264.2116016850176,34.84051425163565
264.25805820252,34.76504535840991
264.3045228885065,34.689578263619
264.3509957444114,34.614112968368
264.39747677167236,34.53864947375733
264.4439659717269,34.46318778088739
264.4904633460103,34.388624787857424
264.53696889596165,34.319714261447444
264.58348262301666,34.25080538346054
264.63000452861496,34.18189815489974
264.6765346141927,34.11299257677358
264.7230728811891,34.04408865008624
264.7696193310437,33.97518637584196
264.8161739651934,33.90628575504888
264.8627367850791,33.837386788709665
264.9093077921383,33.768489477832155
264.9558869878123,33.69959382341888
265.00247437353914,33.630699826477574
265.0490699507607,33.561807488010416
265.0956737209155,33.49291680902509
265.142285685445,33.42402779052483
265.18890584579094,33.355140433512936
265.23553420339255,33.2862547389968
265.282170759693,33.21737070797802
265.328815516132,33.148488341463725
265.37546847415337,33.079607640455336
265.42212963519717,33.010728605959905
265.46879900070775,32.941851238978515
265.5154765721257,32.872975540518055
265.56216235089494,32.80410151158088
265.60885633845936,32.73522915316938
265.6555585362606,32.66635846628994
265.7022689457441,32.59748945194337
265.74898756835177,32.528622111135846
265.7957144055297,32.45975644486799
265.84244945872035,32.39089245414572
265.8891927293693,32.322030139970835
265.9359442189224,32.25316950334504
265.9827039288228,32.184310545273995
266.02947186051784,32.11545326675775
266.07624801545126,32.046597668801915
266.12303239507094,31.97774375240621
266.169825000821,31.90889151857598
266.21662583414985,31.840040968310912
266.2634348965022,31.771192102616176
266.3102521893259,31.70234492249249
266.35707771406913,31.63349942894064
266.40391147217736,31.564655622965514
266.45075346510015,31.495813505566172
266.49760369428367,31.42697307774719
266.5444621611778,31.358134340507622
266.59132886722927,31.289297294851774
266.63820381388854,31.220461941778467
266.68508700260276,31.1516282822918
266.731978434822,31.086245468973356
266.77887811199673,31.023388949003166
266.8257860355748,30.96053397837695
266.87270220700805,30.89768055800639
266.9196266277447,30.834828688808024
266.9665592992373,30.771978371693194
267.01350022293457,30.70912960757838
267.0604494002885,30.646282397376062
267.1074068327513,30.58343674199865
267.15437252177253,30.5205926423622
267.2013464688058,30.45775009937776
267.2483286753014,30.39490911396113
267.2953191427133,30.33206968702317
267.3423178724923,30.269231819479582
267.38932486609286,30.20639551224093
267.4363401249663,30.143560766222777
267.48336365056684,30.080727582336753
267.5303954443489,30.017895961494496
267.57743550776445,29.955065904611168
267.62448384226934,29.892237412597
267.67154044931607,29.829410486366974
267.71860533036113,29.766585126831046
267.7656784868574,29.70376133490407
267.8127599202618,29.64093911149587
267.8598496320278,29.57811845752105
267.90694762361204,29.5152993738905
267.95405389647124,29.45248186151487
268.0011684520596,29.389665921308673
268.04829129183537,29.32685155418104
268.09542241725325,29.26403876104633
268.14256182977203,29.201227542813548
268.189709530847,29.13841790039679
268.23686552193635,29.07560983470615
268.28402980449886,29.012803346651673
268.3312023799904,28.949998437147197
268.378383249871,28.88719510710127
268.4255724155972,28.824393357427486
268.4727698786296,28.76159318903418
268.51997564042523,28.69879460283487
268.5671897024451,28.635997599737692
268.61441206614677,28.573202180655873
268.6616427329909,28.510408346498664
268.7088817044384,28.44761609817529
268.75612898194754,28.384825436598714
268.8033845669807,28.322036362676624
268.8506484609967,28.259248877321703
268.8979206654584,28.1964629814416
268.9452011818251,28.135924959959844
268.9924900115603,28.07859229711908
269.0397871561237,28.021261088268794
269.0870926169783,27.96393133423859
269.1344063955874,27.906603035857852
269.18172849341147,27.849276193959614
269.2290589119154,27.791950809371865
269.2763976525601,27.73462688292744
269.3237447168108,27.67730441545431
269.37110010612923,27.619983407784957
269.41846382198014,27.562663860748344
269.46583586582847,27.505345775173442
269.5132162391366,27.44802915189245
269.5606049433712,27.390713991732895
269.60800197999504,27.33340029552691
269.6554073504751,27.27608806410191
269.7028210562749,27.218777298289698
269.7502430988619,27.161467998917594
269.7976734797001,27.10416016681729
269.84511220025655,27.04685380281695
269.89255926199866,26.989548907744652
269.940014666391,26.93224548243197
269.98747841490245,26.87494352770557
270.0349505089983,26.817643044396785
270.08243095014785,26.760344033332203
270.1299197398168,26.70304649534295
270.17741687947506,26.645750431255422
270.22492237058884,26.588455841900586
270.2724362146276,26.531162728105798
270.31995841306093,26.473871090698427
270.3674889673559,26.41658093050908
270.41502787898366,26.35929224836379
270.4625751494118,26.302005045092987
270.5101307801119,26.244719321522552
270.5576947725521,26.187435078482757
270.60526712820456,26.1301523167992
270.65284784853776,26.072871037302132
270.7004369350236,26.01559124081801
270.748034389134,25.958312928173438
270.79564021233824,25.90103610019825
270.84325440610985,25.843760757717696
270.8908769719188,25.786486901561346
270.93850791123884,25.72921453255434
270.9861472255406,25.671943651526103
271.03379491629755,25.614674259302664
271.0814509849835,25.55740635670987
271.12911543306956,25.500139944577025
271.1767882620311,25.44603143412777
271.2244694733397,25.39373999236854
271.27215906847124,25.34144991392057
271.31985704889786,25.289161199540768
271.367563416096,25.23687384998179
271.41527817153826,25.1845878660004
271.4630013167007,25.132303248350084
271.51073285305915,25.08001999778438
271.55847278208734,25.02773811505975
271.6062211052628,24.97545760092843
271.65397782405967,24.923178456146736
271.701742939956,24.870900681466775
271.74951645442627,24.818624277644766
271.7972983689492,24.766349245432558
271.84508868499984,24.714075585586226
271.8928874040564,24.661803298858512
271.9406945275974,24.609532386002154
271.98851005709855,24.557262847772947
272.0363339940399,24.50499468492233
272.0841663398979,24.45272789820597
272.13200709615285,24.400462488375176
272.1798562642817,24.34819845618539
272.22771384576447,24.295935802388826
272.27557984208147,24.243674527737674
272.32345425471027,24.1914146329871
272.37133708513284,24.139156118887943
272.41922833482715,24.086898986195404
272.46712800527564,24.034643235660106
272.51503609795697,23.98238886803694
272.5629526143539,23.93013588407658
272.61087755594565,23.877884284533643
272.65881092421466,23.82563407015963
272.7067527206436,23.77338524170595
272.7547029467123,23.72113779992703
272.80266160390505,23.668891745573088
272.8506286937023,23.616647079398355
272.8986042175886,23.564403802152928
272.9465881770452,23.51216191459087
272.99458057355713,23.459921417462024
273.04258140860594,23.407682311520386
273.09059068367645,23.355444597516623
273.1386084002535,23.30320827620149
273.1866345598195,23.250973348328618
273.234669163861,23.19873981464741
273.2827122138607,23.146507675911526
273.3307637113058,23.094276932870066
273.37882365767945,23.04351948801648
273.42689205446834,22.99744826151194
273.4749689031593,22.95137826816288
273.52305420523646,22.905309508633692
273.5711479621881,22.859241983584933
273.61925017549896,22.81317569368082
273.6673608466578,22.767110639581734
273.71547997714987,22.721046821951788
273.7636075684645,22.67498424145122
273.8117436220875,22.628922898743895
273.8598881395077,22.58286279449096
273.90804112221423,22.536803929353358
273.9562025716936,22.490746303994786
274.0043724894366,22.444689919075092
274.05255087693024,22.398634775257847
274.1007377356656,22.35258087320283
274.1489330671303,22.306528213573433
274.1971368728161,22.26047679702921
274.24534915421094,22.214426624233486
274.2935699128062,22.168377695846605
274.34179915009344,22.12233001252883
274.39003686756143,22.076283574943265
274.4382830667032,22.030238383749097
274.4865377490083,21.984194439609173
274.53480091597004,21.938151743182686
274.58307256907847,21.892110295132248
274.6313527098267,21.84607009611779
274.679641339708,21.800031146799096
274.7279384602132,21.753993447838617
274.776244072837,21.70795699989511
274.8245581790708,21.661921803630957
274.8728807804099,21.615887859704653
274.921211878346,21.56985516877848
274.9695514743751,21.52382373151074
275.0178995699895,21.477793548563625
275.0662561666846,21.431764620596198
275.11462126595603,21.385736948267713
275.162994869297,21.33971053223989
275.2113769782048,21.293685373170767
275.2597675941728,21.247661471722125
275.3081667186989,21.20163882855178
275.3565743532772,21.155617444321255
275.4049904994059,21.10959731968835
275.4534151585798,21.06357845531439
275.5018483322966,21.017560851857894
275.5502900220544,20.97154450997736
275.5987402293487,20.925529430333892
275.6471989556791,20.879515613584868
275.6956662025414,20.83350306039127
275.7441419714359,20.787491771410394
275.792626263859,20.74148174730303
275.8411190813104,20.695472988727122
275.88962042529005,20.649465496340724
275.9381302972952,20.60345927080435
275.98664869882725,20.557454312774883
276.03517563138405,20.51145062291276
276.0837110964676,20.46544820187476
276.13225509557617,20.41944705032109
276.1808076302123,20.373447168908378
276.2293687018748,20.327448558296737
276.2779383120657,20.281451219143573
276.32651646228743,20.235455152106024
276.37510315403955,20.189460357844066
276.4236983888259,20.143466837013833
276.4723021681466,20.097474590275187
276.52091449350604,20.054533333787436
276.5695353664049,20.013961678214862
276.61816478834817,19.9733911483725
276.6668027608369,19.93282174484213
276.71544928537566,19.892253468203037
276.764104363469,19.851686319034457
276.8127679966191,19.811120297917952
276.861440186332,19.770555405431814
276.9101209341104,19.72999164215745
276.9588102414609,19.68942900867298
277.0075081098867,19.648867505559803
277.056214540895,19.608307133395844
277.10492953598936,19.567747892762277
277.15365309667663,19.52718978423784
277.20238522446385,19.486632808401097
277.25112592085554,19.446076965833004
277.29987518736016,19.405522257111286
277.3486330254826,19.364968682816745
277.3973994367322,19.324416243526905
277.4461744226142,19.283864939822465
277.4949579846373,19.243314772281675
277.54375012431046,19.202765741482644
277.59255084314,19.162217848005852
277.6413601426363,19.121671092428507
277.6901780243061,19.08112547533098
277.7390044896604,19.040580997290373
277.78783954020656,19.000037658886832
277.83668317745605,18.959495460697312
277.8855354029167,18.91895440330195
277.93439621809955,18.878414487278253
277.983265624516,18.837875713203857
278.0321436236746,18.797338081658555
278.0810302170882,18.756801593219006
278.12992540626595,18.716266248464926
278.1788291927213,18.675732047972758
278.2277415779639,18.63519899232214
278.27666256350767,18.59466708208936
278.3255921508628,18.554136317853924
278.3745303415427,18.51360670019282
278.42347713706124,18.47307822968293
278.47243253892924,18.432550906903575
278.52139654866215,18.392024732430666
278.5703691677713,18.35149970684344
278.6193503977726,18.31097583071763
278.6683402401781,18.270453104632317
278.71733869650313,18.229931529163984
278.7663457682632,18.18941110488904
278.8153614569713,18.14889183238633
278.86438576414446,18.10837371223131
278.9134186912961,18.067856745002647
278.9624602399439,18.027340931275713
279.0115104116017,17.986826271629056
279.0605692077878,17.94631276663784
279.10963663001655,17.90580041688049
279.1587126798058,17.86528922293292
279.2077973586734,17.824779185370858
279.25689066813476,17.784270304772598
279.3059926097092,17.743762581712957
279.35510318491276,17.703256016769984
279.40422239526526,17.662750610518447
279.4533502422832,17.622246363536235
279.5024867274871,17.581743276397912
279.5516318523938,17.541241349681286
279.60078561852345,17.500740583961658
279.6499480273964,17.46348010251821
279.6991190805304,17.42774998446465
279.74829877944734,17.39202089223486
279.7974871256654,17.35629282633834
279.84668412070704,17.320565787281517
279.895889766091,17.284839775573797
279.94510406333916,17.249114791722295
279.99432701397404,17.213390836233966
280.04355861951495,17.177667909618044
280.09279888148575,17.141946012380686
280.1420478014065,17.10622514503095
280.19130538080157,17.07050530807488
280.2405716211916,17.0347865020214
280.28984652410134,16.99906872737646
280.33913009105197,16.963351984648856
280.3884223235679,16.927636274345154
280.4377232231739,16.891921596971777
280.48703279139175,16.856207953037423
280.5363510297478,16.820495343047682
280.5856779397644,16.78478376751102
280.6350135229684,16.749073226932996
280.68435778088275,16.71336372182198
280.7337107150347,16.677655252683333
280.7830723269479,16.641947820025305
280.8324426181491,16.6062414243539
280.88182159016543,16.570536066175045
280.9312092445212,16.534831745996794
280.98060558274506,16.49912846432427
281.0300106063618,16.46342622166538
281.07942431690077,16.427725018525084
281.1288467158873,16.392024855411186
281.17827780485,16.35632573282928
281.2277175853179,16.320627651284845
281.27716605881733,16.284930611285517
281.32662322687867,16.249234613335954
281.37608909102875,16.21353965794368
281.4255636527986,16.17784574561318
281.47504691371546,16.14215287685183
281.524538875311,16.106461052164097
281.5740395391131,16.07077027205719
281.6235489066527,16.035080537036144
281.67306697946134,15.999391847605883
281.72259375906765,15.96370420427346
281.7721292470045,15.928017607543033
281.8216734448011,15.892332057921518
281.87122635399095,15.856647555912888
281.9207879761037,15.820964102023959
281.9703583126735,15.785281696758569
282.0199373652305,15.749600340623429
282.0695251353082,15.713920034123012
282.1191216244405,15.678240777761687
282.16872683415846,15.642562572045957
282.2183407659974,15.606885417479374
282.26796342148896,15.57120931456833
282.31759480216897,15.53553426381623
282.3672349095697,15.499860265729321
282.41688374522744,15.464187320810924
282.46654131067504,15.428515429567131
282.5162076074483,15.392844592501897
282.5658826370836,15.357174810119009
282.61556640111434,15.32150608292441
282.6652589010783,15.285838411421103
282.71496013850964,15.250171796114902
282.7646701149465,15.216889522576599
282.8143888319237,15.185421834558046
282.8641162909788,15.153955079782937
282.91385249365015,15.122489258695358
282.9635974414731,15.091024371741353
283.0133511359873,15.059560419364319
283.0631135787287,15.028097402010204
283.1128847712374,14.996635320122282
283.16266471505,14.965174174146322
283.21245341170726,14.93371396452558
283.26225086274616,14.902254691705675
283.31205706970695,14.870796356130352
283.3618720341302,14.839338958243271
283.4116957575538,14.807882498489965
283.46152824151983,14.776426977313308
283.51136948756664,14.744972395158772
283.5612194972369,14.713518752469088
283.61107827206945,14.682066049689617
283.66094581360755,14.650614287263002
283.71082212339064,14.61916346563445
283.76070720296144,14.587713585247174
283.81060105386297,14.556264646544346
283.8605036776355,14.52481664997095
283.91041507582355,14.493369595969442
283.96033524996784,14.46192348498472
284.01026420161367,14.430478317459068
284.0602019323022,14.399034093837264
284.11014844357817,14.367590814562186
284.1601037369864,14.336148480076597
284.21006781406913,14.304707090825055
284.26004067637274,14.273266647249681
284.3100223254399,14.241827149794952
284.36001276281775,14.21038859890274
284.4100119900494,14.178950995017507
284.4600200086825,14.147514338580994
284.51003682026067,14.116078630037569
284.56006242633117,14.084643869829465
284.6100968284412,14.05321005839903
284.66014002813546,14.021777196190339
284.71019202696283,13.99034528364496
284.7602528264684,13.958914321206844
284.8103224282017,13.927484309317435
284.8604008337083,13.896055248420621
284.91048804453834,13.864627138957694
284.96058406223796,13.833199981372436
285.01068888835664,13.801773776106682
285.0608025244443,13.770348523602197
285.1109249720478,13.738924224302599
285.16105623271875,13.70750087864887
285.21119630800456,13.67607848708455
285.2613451994572,13.644657050050528
285.31150290862473,13.613236567990201
285.36166943705865,13.581817041344967
285.41184478631067,13.550398470556226
285.4620289579297,13.5189808560672
285.512221953469,13.487564198318506
285.56242377447813,13.456148497753217
285.61263442251084,13.424733754811893
285.6628538991172,13.393319969937513
285.71308220585155,13.361907143570443
285.7633193442645,13.330495276153604
285.8135653159099,13.299084368127884
285.86382012234196,13.2684462802016
285.914083765112,13.240731350186753
285.9643562457759,13.21301726789563
286.01463756588544,13.185304033718742
286.064927726997,13.157591648044386
286.11522673066304,13.129880111262972
286.16553457844043,13.102169423762646
286.21585127188206,13.074459585933777
286.2661768125444,13.046750598164968
286.3165112019841,13.019042460844764
286.366854441755,12.991335174363364
286.41720653341525,12.963628739108676
286.46756747851924,12.935923155470777
286.51793727862577,12.908218423837484
286.5683159352897,12.880514544598784
286.6187034500694,12.852811518142921
286.6690998245234,12.825109344858115
286.71950506020744,12.79740802513422
286.76991915868166,12.76970755935874
286.8203421215023,12.742007947921472
286.87077395023005,12.714309191209827
286.92121464642184,12.686611289613452
286.9716642116388,12.658914243519682
287.02212264743844,12.631218053318065
287.0725899553814,12.603522719396427
287.12306613702873,12.57582824214249
287.17355119393864,12.548134621945655
287.2240451276737,12.520441859193014
287.2745479397928,12.492749954273854
287.32505963185895,12.465058907575166
287.37558020543156,12.437368719486127
287.4261096620742,12.409679390393645
287.4766480033469,12.381990920686793
287.52719523081277,12.354303310752933
287.57775134603526,12.326616560979359
287.62831635057523,12.298930671754972
287.67889024599754,12.271245643466463
287.7294730338636,12.24356147650261
287.7800647157389,12.215878171249992
287.8306652931853,12.188195728097304
287.8812747677679,12.160514147431577
287.93189314105217,12.132833429639728
287.9825204146007,12.105153575110318
288.0331565899805,12.077474584229675
288.08380166875463,12.049796457386252
288.1344556524907,12.022119194966223
288.1851185427525,11.99444279735796
288.23579034110804,11.96676726494756
288.2864710491216,11.939092598123278
288.33716066836075,11.911418797271637
288.3878592003935,11.883745862779154
288.43856664678486,11.856073795033915
288.4892830091043,11.828402594421773
288.5400082889175,11.800732261330745
288.5907424877944,11.773062796146528
288.64148560730126,11.745394199257044
288.6922376490087,11.71772647104792
288.7429986144833,11.69005961190697
288.7937685052954,11.662393622220241
288.84454732301515,11.634728502373807
288.8953350692102,11.6070642527553
288.9461317454526,11.579400873750071
288.99693735331033,11.553635963028524
289.04775189435594,11.529225977342
289.0985753701582,11.504816760951224
289.14940778229004,11.480408314196126
289.2002491323207,11.456000637418494
289.25109942182286,11.431593730958609
289.3019586523693,11.407187595156735
289.3528268255301,11.38278223035453
289.40370394287964,11.358377636891694
289.4545900059887,11.333973815109763
289.5054850164321,11.309570765348319
289.5563889757811,11.285168487948871
289.60730188561007,11.260766983251402
289.65822374749405,11.2363662515958
289.7091545630048,11.211966293323458
289.7600943337189,11.187567108773694
289.8110430612087,11.163168698287782
289.8620007470513,11.138771062204981
289.91296739281967,11.114374200866463
289.9639430000914,11.089978114611382
290.01492757044,11.06558280378085
290.06592110544267,11.041188268714382
290.11692360667655,11.01679450975154
290.1679350757162,10.992401527233254
290.2189555141404,10.968009321498444
290.26998492352436,10.943617892887977
290.32102330544734,10.919227241740707
290.372070661485,10.894837368397399
290.4231269932173,10.870448273196777
290.47419230222044,10.84605995647953
290.52526659007384,10.821672418584804
290.5763498583574,10.797285659851713
290.627442108648,10.772899680620805
290.678543342527,10.748514481230576
290.72965356157204,10.724130062021471
290.78077276736497,10.699746423331936
290.8319009614839,10.675363565502321
290.8830381455103,10.650981488871446
290.9341843210258,10.626600193778119
290.98533948960943,10.602219680562515
291.03650365284443,10.577839949562879
291.0876768123104,10.553461001119299
291.13885896959107,10.529082835569916
291.1900501262666,10.504705453254722
291.2412502839213,10.480328854511775
291.29245944413583,10.455953039680987
291.3436776084942,10.43157800910077
291.3949047785805,10.407203763109514
291.4461409559762,10.382830302047031
291.49738614226726,10.358457626251063
291.54864033903544,10.334085736061368
291.59990354786737,10.309714631815595
291.65117577034533,10.285344313853411
291.7024570080564,10.260974782512365
291.7537472625837,10.236606038132013
291.80504653551355,10.21223808105037
291.85635482843287,10.187870911605348
291.9076721429255,10.16350453013637
291.95899848057974,10.13913893698079
292.0103338429801,10.114774132477907
292.0616782317156,10.090410116964987
292.1130316483711,10.067974714741705
292.16439409453506,10.046474695606724
292.2157655717962,10.02497537365618
292.2671460817404,10.003476749189296
292.31853562595796,9.98197882250352
292.36993420603534,9.960481593897981
292.42134182356335,9.938985063670048
292.47275848012896,9.917489232118808
292.52418417732366,9.8959940995415
292.5756189167349,9.874499666237137
292.6270626999537,9.853005932503336
292.67851552857127,9.831512898637689
292.7299774041759,9.81002056493907
292.7814483283605,9.788528931704535
292.832928302714,9.767037999232882
292.8844173288297,9.745547767821076
292.9359154082972,9.724058237767817
292.98742254271036,9.702569409370044
293.03893873365934,9.681081282926337
293.09046398273745,9.659593858733967
293.1419982915386,9.638107137090149
293.1935416616535,9.61662111829339
293.24509409467765,9.595135802640385
293.2966555922024,9.573651190429537
293.3482261558237,9.552167281957468
293.3998057871336,9.530684077522507
293.4513944877274,9.509201577421631
293.5029922592009,9.487719781951759
293.55459910314687,9.466238691411105
293.60621502116277,9.444758306096078
293.65784001484184,9.423278626304796
293.70947408578206,9.401799652333592
293.7611172355774,9.380321384480496
293.8127694658262,9.358843823041775
293.8644307781231,9.337366968315344
293.916101174066,9.31589082059785
293.9677806552531,9.294415380185818
294.0194692232798,9.272940647377098
294.071166879746,9.251466622467719
294.12287362624755,9.22999330575544
294.17458946438484,9.20852069753621
294.2263143957544,9.187048798107694
294.27804842195724,9.165577607765774
294.3297915445903,9.144107126808027
294.3815437652542,9.122637355530658
294.43330508554965,9.101168294229899
294.4850755070745,9.079699943203158
294.5368550314311,9.058232302746136
294.58864366021805,9.036765373156195
294.6404413950382,9.015299154728924
294.6922482374905,8.9938336477616
294.74406418917755,8.972368852550167
294.7958892517019,8.950904769390544
294.8477234266636,8.929441398579838
294.89956671566694,8.907978740413478
294.95141912031227,8.886516795188529
295.0032806422046,8.86505556320029
295.05515128294485,8.843595044745731
295.1070310441385,8.822135240120092
295.15891992738716,8.800676149620276
