time_days,Ta184 top 20
62.32906633893321,1.2593173887750935e-88
62.34002570386208,1.2592650143273985e-88
62.350986995784055,1.259212635028094e-88
62.36195021503792,1.2591602508773153e-88
62.37291536196247,1.259107861875199e-88
62.38388243689687,1.2590554680218793e-88
62.394851440180005,1.2590030693174935e-88
62.405822372150936,1.2589506657621772e-88
62.4167952331488,1.2588982573560673e-88
62.42777002351276,1.2588458440993e-88
62.438746743582065,1.258793425992012e-88
62.449725393696035,1.25874100303434e-88
62.46070597419389,1.2586885752264222e-88
62.471688485415285,1.2586361425683943e-88
62.482672927699596,1.2585837050603945e-88
62.493659301386366,1.2585312627025604e-88
62.50464760681518,1.2584788154950294e-88
62.5156378443257,1.25842636343794e-88
62.526630014257655,1.2583739065314302e-88
62.53762411695082,1.258321444775638e-88
62.54862015274493,1.2582689781707026e-88
62.55961812198009,1.2582165067167619e-88
62.57061802499616,1.2581640304139544e-88
62.58161986213315,1.25811154926242e-88
62.592623633731144,1.2580590632622975e-88
62.603629340130276,1.2580065724137265e-88
62.614636981670735,1.257954076716846e-88
62.6256465586928,1.2579015761717964e-88
62.63665807153677,1.257849070778717e-88
62.647671520542914,1.257796560537749e-88
62.658686906051905,1.2577440454490306e-88
62.66970422840411,1.2576915255127038e-88
62.680723487940085,1.2576390007289086e-88
62.69174468500047,1.2575864710977856e-88
62.70276781992591,1.2575339366194766e-88
62.71379289305716,1.2574813972941217e-88
62.72481990473502,1.2574288531218629e-88
62.735848855300226,1.2573763041028416e-88
62.74687974509392,1.2573237502371992e-88
62.75791257445696,1.2572711915250773e-88
62.76894734373039,1.257218627966618e-88
62.77998405325529,1.257166059561964e-88
62.79102270337285,1.257113486311257e-88
62.80206329442425,1.25706090821464e-88
62.813105826750785,1.257008325272255e-88
62.82415030069367,1.2569557374842463e-88
62.83519671659453,1.2569031448507556e-88
62.84624507479471,1.2568505473719262e-88
62.85729537563572,1.2567979450479023e-88
62.86834761945914,1.256745337878827e-88
62.87940180660661,1.2566927258648437e-88
62.890457937419825,1.2566401090060968e-88
62.90151601224052,1.2565874873027307e-88
62.912576031410545,1.256534860754889e-88
62.92363799527165,1.256482229362717e-88
62.934701904165976,1.2564295931263584e-88
62.94576775843544,1.2563769520459584e-88
62.95683555842208,1.2563243061216621e-88
62.96790530446801,1.2562716553536144e-88
62.97897699691543,1.2562189997419608e-88
62.990050636106545,1.2561663392868472e-88
63.00112622238368,1.2561136739884187e-88
63.012203756089065,1.2560610038468219e-88
63.023283237565344,1.2560083288622021e-88
63.03436466715488,1.2559556490347056e-88
63.04544804520023,1.2559029643644788e-88
63.056533372043965,1.2558502748516686e-88
63.067620648028765,1.2557975804964216e-88
63.07870987349734,1.2557448812988851e-88
63.08980104879247,1.2556921772592057e-88
63.100894174256986,1.2556394683775306e-88
63.11198925023369,1.2555867546540086e-88
63.12308627706576,1.2555340360887852e-88
63.13418525509611,1.2554813126820093e-88
63.1452861846678,1.2554285844338289e-88
63.15638906612399,1.2553758513443923e-88
63.16749389980788,1.2553231134138479e-88
63.178600686062744,1.2552703706423436e-88
63.18970942523187,1.2552176230300287e-88
63.20082011765855,1.2551648705770522e-88
63.211932763686455,1.2551121132835624e-88
63.223047363658964,1.2550593511497093e-88
63.23416391791963,1.2550065841756413e-88
63.24528242681211,1.2549538123615094e-88
63.25640289068008,1.254901035707462e-88
63.26752530986725,1.25484825421365e-88
63.278649684717465,1.2547954678802232e-88
63.28977601557446,1.2547426767073324e-88
63.30090430278239,1.2546898806951267e-88
63.31203454668514,1.2546370798437579e-88
63.32316674762673,1.2545842741533764e-88
63.334300905951295,1.2545314636241334e-88
63.34543702200299,1.2544786482561801e-88
63.35657509612604,1.2544258280496676e-88
63.36771512866474,1.2543730030047475e-88
63.37885711996344,1.2543201731215719e-88
63.390001070366424,1.2542673384002927e-88
63.40114698021842,1.2542144988410611e-88
63.41229484986383,1.25416165444403e-88
63.42344467964722,1.2541088052093518e-88
63.43459646991328,1.254055951137179e-88
63.445750221006705,1.2540030922276642e-88
63.456905933272274,1.2539502284809606e-88
63.468063607054816,1.2538973598972214e-88
63.47922324269913,1.2538444864766004e-88
63.49038484055037,1.2537916082192498e-88
63.50154840095346,1.2537387251253239e-88
63.51271392425347,1.2536858371949767e-88
63.523881410795525,1.2536329444283621e-88
63.535050860924855,1.2535800468256343e-88
63.54622227498669,1.2535271443869479e-88
63.55739565332636,1.2534742371124567e-88
63.56857099628913,1.253421325002317e-88
63.57974830422067,1.2533684080566817e-88
63.590927577466374,1.253315486275707e-88
63.60210881637181,1.2532625596595482e-88
63.613292021282575,1.2532096282083604e-88
63.62447719254436,1.2531566919222993e-88
63.635664330502934,1.253103750801521e-88
63.646853435504084,1.2530508048461813e-88
63.65804450789367,1.2529978540564361e-88
63.66923754801753,1.2529448984324423e-88
63.68043255622185,1.2528919379743557e-88
63.69162953285259,1.2528389726823334e-88
63.702828478255846,1.2527860025565323e-88
63.714029392777796,1.2527330275971092e-88
63.725232276764665,1.2526800478042213e-88
63.73643713056275,1.2526270631780264e-88
63.747643954518395,1.2525740737186817e-88
63.75885274897792,1.2525210794263455e-88
63.770063514288005,1.2524680803011749e-88
63.781276250795095,1.2524150763433286e-88
63.79249095884577,1.2523620675529646e-88
63.80370763878669,1.2523090539302415e-88
63.814926290964586,1.252256035475318e-88
63.82614691572622,1.2522030121883527e-88
63.83736951341845,1.2521499840695048e-88
63.84859408438816,1.2520969511189337e-88
63.85982062898221,1.2520439133367988e-88
63.87104914754786,1.2519908707232591e-88
63.88227964043207,1.2519378232784742e-88
63.89351210798197,1.2518847710026045e-88
63.90474655054481,1.25183171389581e-88
63.9159829684678,1.2517786519582509e-88
63.92722136209833,1.2517255851900876e-88
63.93846173178375,1.2516725135914807e-88
63.9497040778714,1.2516194371625915e-88
63.96094840070904,1.2515663559035802e-88
63.97219470064411,1.251513269814608e-88
63.98344297802426,1.2514601788958365e-88
63.99469323319717,1.251407083147427e-88
64.00594546651061,1.2513539825695415e-88
64.0171996783124,1.2513008771623417e-88
64.02845586895039,1.2512477669259897e-88
64.03971403877244,1.2511946518606482e-88
64.05097418812677,1.2511415319664785e-88
64.06223631736133,1.2510884072436435e-88
64.07350042682422,1.2510352776923063e-88
64.08476651686367,1.2509821433126297e-88
64.09603458782789,1.250929004104777e-88
64.10730464006518,1.2508758600689111e-88
64.11857667392394,1.2508227112051956e-88
64.12985068975259,1.2507695575137947e-88
64.14112668789951,1.2507163989948718e-88
64.15240466871346,1.2506632356485906e-88
64.16368463254297,1.2506100674751156e-88
64.17496657973669,1.250556894474611e-88
64.18625051064336,1.2505037166472412e-88
64.19753642561179,1.2504505339931718e-88
64.20882432499083,1.2503973465125665e-88
64.2201142091294,1.2503441542055912e-88
64.23140607837638,1.2502909570724113e-88
64.24269993308103,1.2502377551131915e-88
64.25399577359234,1.2501845483280977e-88
64.26529360025947,1.2501313367172958e-88
64.27659341343166,1.2500781202809519e-88
64.28789521345819,1.2500248990192319e-88
64.29919900068842,1.2499716729323022e-88
64.31050477547174,1.2499184420203294e-88
64.32181253815754,1.2498652062834807e-88
64.33312228909557,1.2498119657219218e-88
64.34443402863529,1.2497587203358204e-88
64.3557477571264,1.2497054701253438e-88
64.36706347491857,1.2496522150906593e-88
64.37838118236162,1.2495989552319346e-88
64.38970087980537,1.249545690549337e-88
64.40102256759972,1.2494924210430353e-88
64.41234624609466,1.249439146713197e-88
64.42367191564009,1.2493858675599912e-88
64.43499957658629,1.2493325835835851e-88
64.44632922928336,1.249279294784148e-88
64.45766087408147,1.249226001161849e-88
64.4689945113309,1.2491727027168569e-88
64.48033014138198,1.2491193994493405e-88
64.49166776458513,1.2490660913594698e-88
64.50300738129077,1.2490127784474145e-88
64.51434899184933,1.2489594607133442e-88
64.52569259661162,1.2489061381574284e-88
64.53703819592815,1.2488528107798373e-88
64.54838579014964,1.2487994785807413e-88
64.55973537962684,1.2487461415603109e-88
64.57108696471059,1.2486927997187168e-88
64.58244054575178,1.2486394530561295e-88
64.59379612310136,1.2485861015727206e-88
64.60515369711034,1.248532745268661e-88
64.61651326812968,1.2484793841441224e-88
64.62787483651074,1.2484260181992755e-88
64.6392384026046,1.2483726474342924e-88
64.65060396676253,1.2483192718493455e-88
64.66197152933584,1.2482658914446062e-88
64.67334109067593,1.2482125062202468e-88
64.68471265113425,1.2481591161764404e-88
64.69608621106227,1.2481057213133591e-88
64.70746177081146,1.2480523216311764e-88
64.71883933073369,1.2479989171300642e-88
64.73021889118054,1.2479455078101962e-88
64.74160045250373,1.2478920936717457e-88
64.75298401505513,1.2478386747148862e-88
64.76436957918658,1.2477852509397915e-88
64.77575714525003,1.2477318223466355e-88
64.78714671359745,1.2476783889355923e-88
64.79853828458084,1.2476249507068363e-88
64.80993185855253,1.2475715076605414e-88
64.82132743586459,1.2475180597968826e-88
64.83272501686928,1.2474646071160343e-88
64.84412460191889,1.2474111496181721e-88
64.85552619136581,1.2473576873034707e-88
64.86692978556246,1.2473042201721056e-88
64.87833538486136,1.2472507482242523e-88
64.88974298961504,1.2471972714600862e-88
64.90115260017605,1.2471437898797839e-88
64.91256421689725,1.2470903034835209e-88
64.92397784013129,1.247036812271473e-88
64.93539347023099,1.2469833162438174e-88
64.9468111075492,1.2469298154007304e-88
64.95823075243887,1.2468763097423889e-88
64.96965240525296,1.2468227992689695e-88
64.98107606634457,1.2467692839806496e-88
64.99250173606666,1.2467157638776074e-88
65.00392941477267,1.2466622389600188e-88
65.01535910281571,1.2466087092280621e-88
65.02679080054908,1.2465551746819153e-88
65.03822450832615,1.246501635321756e-88
65.04966022650035,1.2464480911477634e-88
65.06109795542518,1.246394542160115e-88
65.07253769545417,1.2463409883589895e-88
65.08397944694083,1.2462874297445668e-88
65.09542321023906,1.2462338663170241e-88
65.1068689857025,1.2461802980765414e-88
65.11831677368494,1.2461267250232979e-88
65.12976657454024,1.2460731471574731e-88
65.14121838862232,1.2460195644792467e-88
65.15267221628517,1.2459659769887985e-88
65.16412805788285,1.2459123846863087e-88
65.17558591376947,1.2458587875719573e-88
65.18704578429907,1.2458051856459251e-88
65.19850766982614,1.2457515789083922e-88
65.20997157070485,1.2456979673595392e-88
65.22143748728956,1.2456443509995475e-88
65.2329054199347,1.2455907298285979e-88
65.24437536899475,1.245537103846872e-88
65.25584733482428,1.245483473054551e-88
65.26732131777786,1.2454298374518168e-88
65.27879731821007,1.2453761970388518e-88
65.29027533647587,1.2453225518158366e-88
65.30175537292996,1.2452689017829541e-88
65.31323742792716,1.2452152469403868e-88
65.32472150182244,1.2451615872883175e-88
65.33620759497074,1.2451079228269285e-88
65.34769570772713,1.2450542535564029e-88
65.35918584044673,1.2450005794769239e-88
65.37067799348468,1.2449469005886745e-88
65.38217216719612,1.244893216891839e-88
65.39366836193658,1.2448395283866001e-88
65.4051665780613,1.2447858350731416e-88
65.4166668159257,1.244732136951648e-88
65.42816907588525,1.2446784340223036e-88
65.43967335829551,1.2446247262852926e-88
65.4511796635121,1.2445710137407995e-88
65.46268799189066,1.2445172963890089e-88
65.47419834378684,1.2444635742301068e-88
65.48571071955666,1.2444098472642767e-88
65.49722511955585,1.2443561154917047e-88
65.50874154414035,1.2443023789125761e-88
65.52025999366613,1.2442486375270768e-88
65.53178046848925,1.2441948913353922e-88
65.5433029689658,1.244141140337709e-88
65.55482749545196,1.2440873845342129e-88
65.56635404830386,1.2440336239250906e-88
65.57788262787803,1.2439798585105284e-88
65.5894132345307,1.2439260882907129e-88
65.6009458686183,1.243872313265831e-88
65.61248053049731,1.2438185334360705e-88
65.62401722052428,1.2437647488016181e-88
65.63555593905582,1.2437109593626612e-88
65.64709668644862,1.2436571651193878e-88
65.65863946305939,1.2436033660719856e-88
65.67018426924483,1.2435495622206431e-88
65.68173110536202,1.2434957535655476e-88
65.69327997176778,1.2434419401068879e-88
65.7048308688191,1.2433881218448525e-88
65.71638379687302,1.2433342987796303e-88
65.72793875628666,1.2432804709114101e-88
65.7394957474172,1.2432266382403811e-88
65.75105477062185,1.2431728007667328e-88
65.76261582625783,1.2431189584906548e-88
65.77417891468272,1.2430651114123357e-88
65.78574403625383,1.2430112595319665e-88
65.79731119132865,1.2429574028497364e-88
65.80888038026474,1.2429035413658358e-88
65.8204516034197,1.2428496750804558e-88
65.83202486115123,1.242795803993786e-88
65.84360015381705,1.2427419281060177e-88
65.85517748177486,1.2426880474173425e-88
65.86675684538275,1.24263416192795e-88
65.87833824499855,1.2425802716380323e-88
65.88992168098024,1.2425263765477808e-88
65.90150715368587,1.2424724766573875e-88
65.91309466347356,1.2424185719670437e-88
65.92468421070151,1.2423646624769417e-88
65.93627579572795,1.2423107481872737e-88
65.9478694189112,1.2422568290982322e-88
65.95946508060948,1.2422029052100101e-88
65.97106278118149,1.2421489765227992e-88
65.98266252098561,1.242095043036793e-88
65.9942643003804,1.2420411047521845e-88
66.00586811972444,1.2419871616691674e-88
66.01747397937648,1.2419332137879345e-88
66.02908187969523,1.2418792611086801e-88
66.0406918210395,1.241825303631598e-88
66.05230380376807,1.2417713413568825e-88
66.0639178282401,1.241717374284727e-88
66.07553389481447,1.2416634024153261e-88
66.08715200385025,1.2416094257488746e-88
66.09877215570656,1.2415554442855675e-88
66.1103943507426,1.2415014580255992e-88
66.12201858931762,1.2414474669691656e-88
66.13364487179093,1.2413934711164613e-88
66.14527319852193,1.2413394704676822e-88
66.15690356986993,1.2412854650230243e-88
66.16853598619467,1.2412314547826828e-88
66.18017044785562,1.2411774397468537e-88
66.19180695521239,1.2411234199157337e-88
66.20344550862468,1.2410693952895192e-88
66.21508610845227,1.2410153658684065e-88
66.22672875505496,1.2409613316525925e-88
66.23837344879264,1.2409072926422744e-88
66.25002019002515,1.2408532488376496e-88
66.26166897911273,1.2407992002389143e-88
66.27331981641535,1.240745146846267e-88
66.28497270229313,1.240691088659905e-88
66.2966276371063,1.2406370256800263e-88
66.30828462121511,1.240582957906829e-88
66.31994365497987,1.2405288853405114e-88
66.33160473876099,1.2404748079812719e-88
66.34326787291883,1.2404207258293095e-88
66.3549330578141,1.240366638884822e-88
66.3666002938073,1.240312547148009e-88
66.37826958125906,1.24025845061907e-88
66.38994092053011,1.2402043492982038e-88
66.40161431198118,1.2401502431856099e-88
66.41328975597315,1.2400961322814885e-88
66.4249672528669,1.2400420165860391e-88
66.43664680302341,1.2399878960994619e-88
66.44832840680355,1.2399337708219581e-88
66.46001206456869,1.2398796407537263e-88
66.47169777667983,1.2398255058949681e-88
66.48338554349822,1.2397713662458846e-88
66.4950753653851,1.2397172218066765e-88
66.50676724270188,1.2396630725775449e-88
66.5184611758099,1.2396089185586912e-88
66.53015716507065,1.2395547597503171e-88
66.54185521084557,1.2395005961526248e-88
66.55355531349646,1.2394464277658152e-88
66.5652574733849,1.2393922545900908e-88
66.57696169087261,1.239338076625654e-88
66.58866796632135,1.2392838938727075e-88
66.60037630009299,1.2392297063314534e-88
66.61208669254944,1.2391755140020952e-88
66.6237991440527,1.2391213168848353e-88
66.6355136549648,1.2390671149798771e-88
66.64723022564772,1.239012908287425e-88
66.65894885646388,1.238958696807681e-88
66.6706695477754,1.2389044805408493e-88
66.68239229994457,1.2388502594871342e-88
66.69411711333375,1.2387960336467398e-88
66.70584398830538,1.2387418030198702e-88
66.71757292522192,1.23868756760673e-88
66.72930392444596,1.238633327407524e-88
66.74103698633998,1.2385790824224572e-88
66.75277211126688,1.2385248326517342e-88
66.76450929958932,1.2384705780955605e-88
66.7762485516701,1.238416318754141e-88
66.78798986787207,1.2383620546276821e-88
66.7997332485582,1.2383077857163893e-88
66.81147869409146,1.2382535120204682e-88
66.82322620483491,1.2381992335401256e-88
66.8349757811516,1.2381449502755677e-88
66.84672742340491,1.2380906622270004e-88
66.85848113195802,1.2380363693946311e-88
66.8702369071742,1.2379820717786661e-88
66.88199474941689,1.2379277693793129e-88
66.89375465904949,1.2378734621967787e-88
66.90551663643554,1.2378191502312708e-88
66.91728068193858,1.237764833482997e-88
66.9290467959223,1.2377105119521652e-88
66.94081497875023,1.2376561856389835e-88
66.95258523078641,1.2376018545436595e-88
66.96435755239453,1.2375475186664017e-88
66.97613194393851,1.2374931780074191e-88
66.98790840578229,1.2374388325669199e-88
66.99968693828988,1.2373844823451135e-88
67.0114675418254,1.2373301273422085e-88
67.02325021675297,1.237275767558415e-88
67.0350349634367,1.2372214029939421e-88
67.0468217822411,1.237167033648999e-88
67.05861067353041,1.2371126595237956e-88
67.07040163766901,1.2370582806185421e-88
67.08219467502138,1.237003896933449e-88
67.09398978595208,1.2369495084687267e-88
67.10578697082566,1.2368951152245855e-88
67.11758623000682,1.2368407172012362e-88
67.12938756386018,1.2367863143988904e-88
67.14119097275072,1.2367319068177578e-88
67.15299645704322,1.2366774944580509e-88
67.16480401710258,1.2366230773199806e-88
67.17661365329378,1.2365686554037593e-88
67.18842536598187,1.2365142287095981e-88
67.20023915553197,1.2364597972377092e-88
67.21205502230927,1.2364053609883053e-88
67.22387296667898,1.2363509199615987e-88
67.23569298900631,1.2362964741578023e-88
67.24751508965684,1.2362420235771277e-88
67.2593392689959,1.236187568219789e-88
67.271165527389,1.2361331080859988e-88
67.28299386520168,1.236078643175971e-88
67.29482428279958,1.2360241734899186e-88
67.30665678054837,1.2359696990280557e-88
67.31849135881383,1.2359152197905959e-88
67.33032801796165,1.2358607357777542e-88
67.34216675835795,1.2358062469897436e-88
67.35400758036855,1.2357517534267791e-88
67.36585048435947,1.2356972550890753e-88
67.37769547069679,1.2356427519768471e-88
67.38954253974664,1.2355882440903094e-88
67.40139169187525,1.2355337314296778e-88
67.41324292744885,1.2354792139951674e-88
67.4250962468338,1.2354246917869936e-88
67.43695165039638,1.2353701648053731e-88
67.44880913850328,1.2353156330505205e-88
67.46066871152091,1.2352610965226523e-88
67.47253036981587,1.2352065552219855e-88
67.4843941137548,1.2351520091487361e-88
67.49625994370443,1.2350974583031208e-88
67.50812786003155,1.2350429026853565e-88
67.51999786310299,1.2349883422956603e-88
67.53186995328556,1.2349337771342502e-88
67.5437441309465,1.2348792072013418e-88
67.55562039645268,1.2348246324971541e-88
67.56749875017125,1.2347700530219046e-88
67.57937919246936,1.2347154687758115e-88
67.59126172371425,1.2346608797590927e-88
67.60314634427324,1.2346062859719665e-88
67.61503305451367,1.2345516874146517e-88
67.62692185480286,1.2344970840873672e-88
67.63881274550855,1.2344424759903311e-88
67.65070572699817,1.2343878631237634e-88
67.66260079963935,1.2343332454878826e-88
67.67449796379977,1.2342786230829089e-88
67.6863972198472,1.2342239959090614e-88
67.69829856814945,1.2341693639665604e-88
67.71020200907441,1.2341147272556255e-88
67.72210754298999,1.2340600857764771e-88
67.73401517026413,1.2340054395293366e-88
67.74592489126513,1.2339507885144228e-88
67.757836706361,1.2338961327319572e-88
67.76975061591997,1.2338414721821609e-88
67.78166662031029,1.2337868068652551e-88
67.79358471990031,1.2337321367814609e-88
67.8055049150584,1.2336774619310004e-88
67.81742720615307,1.2336227823140943e-88
67.8293515935527,1.2335680979309661e-88
67.84127807762613,1.2335134087818359e-88
67.8532066587419,1.233458714866927e-88
67.86513733726875,1.2334040161864619e-88
67.87707011357544,1.2333493127406631e-88
67.88900498803083,1.2332946045297532e-88
67.90094196100388,1.2332398915539556e-88
67.91288103286354,1.233185173813493e-88
67.92482220397874,1.23313045130859e-88
67.93676547471881,1.2330757240394686e-88
67.94871084545287,1.2330209920063531e-88
67.9606583165501,1.2329662552094675e-88
67.97260788837984,1.232911513649036e-88
67.98455956131147,1.232856767325283e-88
67.99651333571443,1.2328020162384327e-88
68.00846921195819,1.23274726038871e-88
68.02042719041233,1.2326924997763397e-88
68.03238727144638,1.2326377344015476e-88
68.04434945543028,1.2325829642645575e-88
68.05631374273366,1.2325281893655954e-88
68.06828013372636,1.2324734097048874e-88
68.08024862877825,1.2324186252826589e-88
68.09221922825931,1.2323638360991358e-88
68.10419193253956,1.2323090421545444e-88
68.11616674198908,1.2322542434491113e-88
68.12814365697791,1.2321994399830632e-88
68.1401226778765,1.2321446317566258e-88
68.15210380505503,1.2320898187700272e-88
68.16408703888384,1.2320350010234934e-88
68.17607237973334,1.2319801785172524e-88
68.18805982797402,1.231925351251532e-88
68.20004938397639,1.2318705192265591e-88
68.21204104811112,1.2318156824425618e-88
68.22403482074883,1.2317608408997684e-88
68.23603070226015,1.2317059945984076e-88
68.24802869301615,1.2316511435387065e-88
68.26002879338756,1.2315962877208944e-88
68.27203100374533,1.2315414271451998e-88
68.28403532446045,1.2314865618118522e-88
68.29604175590396,1.2314316917210805e-88
68.30805029844703,1.2313768168731142e-88
68.32006095246085,1.2313219372681823e-88
68.33207371831655,1.2312670529065155e-88
68.34408859638569,1.2312121637883427e-88
68.35610558703958,1.2311572699138944e-88
68.36812469064964,1.2311023712834007e-88
68.38014590758739,1.2310474678970925e-88
68.39216923822443,1.2309925597552003e-88
68.40419468293243,1.2309376468579544e-88
68.41622224208307,1.2308827292055867e-88
68.42825191604805,1.2308278067983282e-88
68.44028370519945,1.2307728796364095e-88
68.45231760990904,1.2307179477200631e-88
68.46435363054886,1.2306630110495203e-88
68.47639176749088,1.2306080696250132e-88
68.48843202110727,1.2305531234467743e-88
68.50047439177017,1.2304981725150354e-88
68.51251887985184,1.230443216830029e-88
68.52456548572458,1.2303882563919884e-88
68.53661420976066,1.2303332912011468e-88
68.54866505233272,1.2302783212577356e-88
68.56071801381319,1.2302233465619894e-88
68.5727730945746,1.2301683671141414e-88
68.58483029498962,1.2301133829144253e-88
68.59688961543091,1.2300583939630747e-88
68.60895105627127,1.2300034002603239e-88
68.62101461788352,1.229948401806407e-88
68.63308030064042,1.2298933986015592e-88
68.64514810491521,1.2298383906460133e-88
68.65721803108076,1.2297833779400051e-88
68.66929007951018,1.2297283604837696e-88
68.68136425057664,1.2296733382775421e-88
68.69344054465334,1.2296183113215578e-88
68.70551896211359,1.2295632796160517e-88
68.71759950333075,1.2295082431612603e-88
68.7296821686781,1.2294532019574194e-88
68.74176695852937,1.2293981560047646e-88
68.75385387325802,1.229343105303532e-88
68.76594291323765,1.2292880498539586e-88
68.77803407884193,1.2292329896562812e-88
68.79012737044464,1.229177924710736e-88
68.80222278841957,1.2291228550175608e-88
68.81432033314063,1.229067780576992e-88
68.82642000498174,1.2290127013892675e-88
68.8385218043168,1.2289576174546254e-88
68.85062573152014,1.228902528773302e-88
68.86273178696577,1.2288474353455364e-88
68.8748399710279,1.2287923371715663e-88
68.88695028408083,1.2287372342516302e-88
68.89906272649887,1.2286821265859666e-88
68.91117729865645,1.2286270141748145e-88
68.92329400092804,1.2285718970184123e-88
68.93541283368805,1.2285167751169998e-88
68.94753379731132,1.2284616484708154e-88
68.95965689217243,1.228406517080099e-88
68.97178211864612,1.2283513809450901e-88
68.98390947710715,1.2282962400660287e-88
68.99603896793039,1.2282410944431548e-88
69.00817059149082,1.2281859440767087e-88
69.02030434816342,1.2281307889669306e-88
69.03244023832326,1.2280756291140611e-88
69.04457826234533,1.2280204645183419e-88
69.0567184206051,1.2279652951800121e-88
69.06886071347768,1.2279101210993144e-88
69.08100514133842,1.2278549422764893e-88
69.09315170456274,1.2277997587117789e-88
69.10530040352606,1.2277445704054247e-88
69.11745123860393,1.2276893773576685e-88
69.12960421017195,1.2276341795687526e-88
69.14175931860565,1.2275789770389198e-88
69.15391656428099,1.2275237697684111e-88
69.16607594757367,1.2274685577574703e-88
69.1782374688595,1.2274133410063397e-88
69.19040112851448,1.227358119515263e-88
69.20256692691453,1.2273028932844827e-88
69.21473486443574,1.2272476623142428e-88
69.22690494145424,1.2271924266047865e-88
69.23907715834605,1.2271371861563584e-88
69.25125151548772,1.2270819409692012e-88
69.26342801325545,1.2270266910435597e-88
69.2756066520256,1.2269714363796782e-88
69.28778743217462,1.2269161769778013e-88
69.29997035407908,1.2268609128381739e-88
69.31215541811551,1.2268056439610407e-88
69.32434262466059,1.2267503703466467e-88
69.33653197409103,1.2266950919952375e-88
69.3487234667835,1.2266398089070589e-88
69.3609171031151,1.2265845210823556e-88
69.37311288346261,1.2265292285213742e-88
69.38531080820302,1.2264739312243602e-88
69.39751087771337,1.2264186291915601e-88
69.40971309237081,1.2263633224232204e-88
69.42191745255248,1.2263080109195882e-88
69.43412395863567,1.2262526946809095e-88
69.44633261099754,1.2261973737074321e-88
69.45854341001574,1.2261420479994023e-88
69.47075635606757,1.2260867175570679e-88
69.48297144953058,1.2260313823806763e-88
69.49518869078231,1.2259760424704757e-88
69.50740808020043,1.2259206978267134e-88
69.51962961816268,1.2258653484496381e-88
69.53185330504678,1.2258099943394976e-88
69.54407914123051,1.2257546354965413e-88
69.55630712709198,1.2256992719210169e-88
69.56853726300908,1.2256439036131736e-88
69.58076954935986,1.2255885305732604e-88
69.5930039865224,1.2255331528015267e-88
69.6052405748749,1.2254777702982221e-88
69.6174793147956,1.2254223830635958e-88
69.62972020666282,1.2253669910978982e-88
69.64196325085494,1.2253115944013788e-88
69.65420844775028,1.2252561929742886e-88
69.66645579772756,1.2252007868168769e-88
69.67870530116531,1.2251453759293949e-88
69.6909569584421,1.2250899603120931e-88
69.70321076993667,1.2250345399652227e-88
69.71546673602782,1.2249791148890349e-88
69.72772485709437,1.2249236850837808e-88
69.73998513351523,1.2248682505497119e-88
69.75224756566926,1.2248128112870807e-88
69.76451215393575,1.224757367296138e-88
69.77677889869369,1.2247019185771364e-88
69.78904780032225,1.2246464651303281e-88
69.80131885920069,1.2245910069559658e-88
69.81359207570831,1.2245355440543018e-88
69.82586745022448,1.2244800764255891e-88
69.83814498312866,1.2244246040700808e-88
69.85042467480034,1.2243691269880301e-88
69.86270652561899,1.2243136451796911e-88
69.87499053596451,1.2242581586453158e-88
69.88727670621647,1.2242026673851594e-88
69.89956503675465,1.2241471713994755e-88
69.91185552795889,1.224091670688518e-88
69.92414818020913,1.2240361652525414e-88
69.93644299388532,1.2239806550918003e-88
69.94873996936752,1.2239251402065497e-88
69.96103910703572,1.2238696205970447e-88
69.97334040727031,1.2238140962635395e-88
69.98564387045145,1.2237585672062898e-88
69.99794949695945,1.2237030334255515e-88
70.01025728717468,1.2236474949215799e-88
70.02256724147757,1.2235919516946312e-88
70.03487936024868,1.2235364037449612e-88
70.04719364386855,1.2234808510728262e-88
70.05951009271772,1.2234252936784832e-88
70.07182870717713,1.2233697315621878e-88
70.08414948762746,1.2233141647241974e-88
70.09647243444954,1.2232585931647692e-88
70.10879754802431,1.2232030168841599e-88
70.12112482873273,1.2231474358826273e-88
70.13345427695586,1.2230918501604291e-88
70.1457858930748,1.2230362597178226e-88
70.15811967747075,1.2229806645550663e-88
70.17045563052484,1.2229250646724184e-88
70.18279375261862,1.2228694600701366e-88
70.19513404413334,1.2228138507484797e-88
70.20747650545049,1.2227582367077064e-88
70.21982113695154,1.2227026179480757e-88
70.23216793901811,1.222646994469847e-88
70.24451691203184,1.2225913662732791e-88
70.25686805637443,1.222535733358632e-88
70.26922137242758,1.2224800957261652e-88
70.28157686057338,1.222424453376138e-88
70.2939345211936,1.2223688063088111e-88
70.30629435467026,1.2223131545244447e-88
70.3186563613854,1.222257498023299e-88
70.33102054172113,1.2222018368056345e-88
70.34338689605967,1.2221461708717125e-88
70.35575542478327,1.2220905002217935e-88
70.3681261282741,1.2220348248561396e-88
70.38049900691482,1.2219791447750108e-88
70.39287406108778,1.2219234599786697e-88
70.40525129117547,1.2218677704673776e-88
70.41763069756051,1.2218120762413967e-88
70.43001228062555,1.221756377300989e-88
70.44239604075331,1.2217006736464168e-88
70.4547819783266,1.2216449652779429e-88
70.46717009372827,1.2215892521958299e-88
70.47956038734114,1.2215335344003409e-88
70.49195285954843,1.2214778118917385e-88
70.5043475107331,1.221422084670286e-88
70.51674434127828,1.2213663527362474e-88
70.52914335156717,1.2213106160898861e-88
