time_days,Bk249 top 2
7.045002778162538,1131250.2352501666
7.04624150610932,1131242.2812380719
7.047480451862536,1131234.3259220815
7.048719615460482,1131226.3693019976
7.04995899694146,1131218.4113776225
7.051198596343772,1131210.4521487586
7.052438413705756,1131202.491615208
7.053678449065728,1131194.5297767734
7.054918702462016,1131186.5666332562
7.056159173932957,1131178.6021844593
7.057399863516897,1131170.6364301844
7.058640771252185,1131162.6693702342
7.059881897177182,1131154.70100441
7.061123241330237,1131146.731332515
7.062364803749746,1131138.7603543503
7.063606584474076,1131130.7880697183
7.064848583541612,1131122.8144784211
7.066090800990744,1131114.8395802602
7.067333236859871,1131106.8633750384
7.068575891187397,1131098.8858625568
7.0698187640117345,1131090.9070426181
7.071061855371303,1131082.9269150232
7.072305165304513,1131074.9454795755
7.0735486938498235,1131066.9696070638
7.074792441045659,1131058.9954884758
7.076036406930466,1131051.0200630678
7.077280591542697,1131043.0433306412
7.0785249949208096,1131035.0652909984
7.079769617103271,1131027.0859439413
7.081014458128554,1131019.1052892716
7.082259518035124,1131011.1233267912
7.083504796861492,1131003.1400563032
7.08475029464614,1130995.1554776074
7.085996011427565,1130987.169590507
7.0872419472442765,1130979.182394804
7.088488102134785,1130971.193890299
7.089734476137613,1130963.204076795
7.090981069291284,1130955.2129540932
7.092227881634335,1130947.2205219953
7.0934749132052906,1130939.226780303
7.094722164042723,1130931.231728818
7.095969634185177,1130923.2353673424
7.097217323671209,1130915.237695677
7.098465232539388,1130907.2387136242
7.0997133608282885,1130899.2384209852
7.100961708576491,1130891.236817561
7.102210275822584,1130883.2339031543
7.103459062605147,1130875.2296775666
7.104708068962808,1130867.2241405975
7.105957294934164,1130859.2172920508
7.107206740557829,1130851.2091317265
7.108456405872422,1130843.1996594262
7.109706290916574,1130835.1888749516
7.110956395728921,1130827.1767781044
7.1122067203481025,1130819.1633686852
7.113457264812754,1130811.1486464953
7.1147080291615605,1130803.1326113364
7.115959013433169,1130795.1152630097
7.117210217666248,1130787.0966013162
7.118461641899475,1130779.0766260577
7.1197132861715335,1130771.0553370349
7.120965150521111,1130763.0327340486
7.122217234986905,1130755.008816901
7.123469539607618,1130746.9835853921
7.124722064421949,1130738.9570393234
7.125974809468637,1130730.9291784961
7.1272277747863955,1130722.9000027115
7.128480960413955,1130714.8785254646
7.1297343663900525,1130706.856688515
7.130987992753431,1130698.8335376433
7.132241839542842,1130690.8090726514
7.133495906797044,1130682.7832933404
7.134750194554787,1130674.7561995105
7.136004702854867,1130666.727790964
7.137259431736053,1130658.6980675012
7.138514381237129,1130650.6670289233
7.139769551396884,1130642.6346750315
7.141024942254119,1130634.6010056275
7.142280553847638,1130626.5660205106
7.143536386216255,1130618.5297194836
7.144792439398775,1130610.492102346
7.146048713434049,1130602.4531688995
7.147305208360898,1130594.4129189446
7.148561924218161,1130586.3713522824
7.149818861044684,1130578.328468714
7.151076018879321,1130570.2842680397
7.152333397760931,1130562.2387500606
7.153590997728381,1130554.1919145775
7.154848818820547,1130546.1437613908
7.156106861076294,1130538.0942903017
7.157365124534536,1130530.0435011105
7.158623609234153,1130521.991393618
7.159882315214048,1130513.9379676254
7.161141242513129,1130505.8832229325
7.162400391170309,1130497.8271593403
7.163659761224512,1130489.7697766493
7.164919352714663,1130481.7110746605
7.166179165679687,1130473.651053173
7.16743920015855,1130465.589711989
7.16869945619019,1130457.527050908
7.169959933813562,1130449.4630697307
7.171220633067627,1130441.397768257
7.172481553991358,1130433.331146289
7.173742696623727,1130425.2632036253
7.175004061003722,1130417.193940067
7.176265647170329,1130409.1233554143
7.177527455162534,1130401.051449467
7.178789485019366,1130392.9782220263
7.180051736779823,1130384.9036728921
7.181314210482921,1130376.8278018648
7.1825769061676885,1130368.754738676
7.18383982387315,1130360.6862279
7.18510296363835,1130352.6163962698
7.1863663255023305,1130344.5452435843
7.18762990950413,1130336.472769645
7.188893715682835,1130328.3989742517
7.190157744077496,1130320.323857205
7.191421994727185,1130312.247418305
7.192686467670985,1130304.169657352
7.193951162947978,1130296.090574146
7.195216080597258,1130288.0101684872
7.196481220657926,1130279.9284401764
7.197746583169075,1130271.8453890132
7.199012168169846,1130263.7610147982
7.200277975699344,1130255.6753173308
7.201544005796698,1130247.5882964113
7.202810258501042,1130239.4999518408
7.204076733851518,1130231.4102834177
7.2053434318872736,1130223.319290943
7.206610352647462,1130215.2269742165
7.207877496171246,1130207.1333330385
7.209144862497783,1130199.0383672083
7.210412451666272,1130190.9420765263
7.211680263715883,1130182.8444607921
7.2129482986858084,1130174.7455198055
7.2142165566152405,1130166.6452533673
7.215485037543384,1130158.5436612754
7.216753741509447,1130150.4407433318
7.218022668552651,1130142.3364993345
7.219291818712204,1130134.2309290841
7.220561192027362,1130126.1240323803
7.221830788537351,1130118.0158090224
7.223100608281413,1130109.9062588103
7.224370651298803,1130101.795381544
7.225640917628778,1130093.6831770225
7.226911407310602,1130085.5696450458
7.228182120383549,1130077.4547854138
7.229453056886883,1130069.3385979251
7.230724216859916,1130061.2210823796
7.231995600341931,1130053.1022385776
7.233267207372224,1130044.982066317
7.234539037990103,1130036.8605653986
7.235811092234884,1130028.7377356214
7.237083370145883,1130020.615684952
7.23835587176243,1130012.5002375857
7.2396285971238585,1130004.3834624018
7.240901546269499,1129996.2653591996
7.242174719238722,1129988.1459277782
7.243448116070871,1129980.025167938
7.24472173680531,1129971.903079478
7.245995581481406,1129963.779662198
7.247269650138534,1129955.6549158967
7.248543942816079,1129947.5288403742
7.2498184595534285,1129939.40143543
7.251093200389967,1129931.272700863
7.252368165365124,1129923.142636473
7.253643354518299,1129915.0112420586
7.254918767888905,1129906.87851742
7.2561944055163705,1129898.7444623557
7.257470267440123,1129890.609076666
7.258746353699605,1129882.472360149
7.260022664334257,1129874.3343126043
7.261299199383536,1129866.1949338317
7.262575958886884,1129858.0542236294
7.263852942883793,1129849.9121817967
7.265130151413726,1129841.7688081334
7.26640758451616,1129833.6241024379
7.2676852422305815,1129825.4780645098
7.268963124596487,1129817.3306941479
7.270241231653376,1129809.1819911506
7.271519563440755,1129801.0319553176
7.272798119998124,1129792.880586448
7.274076901365036,1129784.72788434
7.275355907581001,1129776.573848793
7.276635138685556,1129768.4184796063
7.277914594718244,1129760.2617765781
7.2791942757186145,1129752.1037395073
7.280474181726224,1129743.944368193
7.281754312780633,1129735.7836624335
7.283034668921402,1129727.621622028
7.284315250188132,1129719.4582467757
7.285596056620395,1129711.2935364738
7.28687708825778,1129703.1274909226
7.288158345139888,1129694.9601099195
7.289439827306323,1129686.7913932644
7.290721534796697,1129678.621340755
7.292003467650627,1129670.4528546256
7.293285625907741,1129662.2902075052
7.294568009607658,1129654.1262255744
7.295850618790044,1129645.960908632
7.297133453494531,1129637.794256477
7.298416513760776,1129629.6262689072
7.299699799628438,1129621.4569457222
7.300983311137183,1129613.2862867205
7.302267048326689,1129605.1142917008
7.303551011236634,1129596.9409604617
7.304835199906696,1129588.7662928011
7.306119614376598,1129580.590288519
7.307404254686026,1129572.4129474123
7.308689120874691,1129564.234269281
7.30997421298231,1129556.0542539223
7.311259531048607,1129547.8729011358
7.312545075113309,1129539.6902107194
7.313830845216157,1129531.506182471
7.3151168413968835,1129523.3208161902
7.316403063695262,1129515.1341116745
7.3176895121510395,1129506.9460687225
7.318976186803982,1129498.7566871326
7.3202630876938635,1129490.5659667025
7.321550214860459,1129482.3739072315
7.3228375683435605,1129474.1805085174
7.324125148182956,1129465.985770358
7.325412954418449,1129457.7896925525
7.326700987089834,1129449.592274898
7.32798924623695,1129441.3935171932
7.329277731899605,1129433.1934192362
7.330566444117628,1129424.9919808246
7.331855382930858,1129416.789201757
7.33314454837913,1129408.5850818318
7.334433940502301,1129400.3796208464
7.335723559340222,1129392.172818599
7.337013404932745,1129383.9646748875
7.338303477319768,1129375.75518951
7.339593776541154,1129367.5443622647
7.340884302636788,1129359.3321929488
7.3421750556465595,1129351.1186813607
7.34346603561037,1129342.9038272977
7.344757242568123,1129334.6876305586
7.346048676559732,1129326.4700909404
7.347340337625117,1129318.257673674
7.34863222580419,1129310.0475633263
7.34992434113691,1129301.8361111456
7.351216683663208,1129293.6233169306
7.352509253423028,1129285.4091804794
7.353802050456326,1129277.1937015897
7.3550950748030655,1129268.976880059
7.356388326503212,1129260.758715686
7.357681805596743,1129252.5392082676
7.358975512123628,1129244.3183576027
7.3602694461238825,1129236.0961634882
7.36156360763749,1129227.8726257225
7.362857996704456,1129219.6477441026
7.364152613364788,1129211.4215184269
7.365447457658509,1129203.1939484924
7.36674252962564,1129194.9650340972
7.368037829306214,1129186.7347750396
7.369333356740256,1129178.503171116
7.37062911196784,1129170.2702221244
7.371925095029004,1129162.0359278626
7.373221305963812,1129153.8002881282
7.374517744812326,1129145.563302718
7.375814411614624,1129137.3249714307
7.377111306410787,1129129.085294063
7.378408429240901,1129120.8442704123
7.379705780145062,1129112.6019002763
7.381003359163361,1129104.3581834522
7.3823011663359335,1129096.113119737
7.383599201702881,1129087.866708929
7.384897465304329,1129079.6189508247
7.386195957180408,1129071.3698452222
7.3874946773712535,1129063.1193919177
7.388793625917013,1129054.8675907094
7.390092802857836,1129046.6144413934
7.391392208233871,1129038.3599437685
7.392691842085307,1129030.1040976306
7.393991704452307,1129021.8469027772
7.395291795375049,1129013.5883590057
7.3965921148937195,1129005.328466113
7.3978926630485144,1128997.067223896
7.399193439879635,1128988.8046321522
7.40049444542729,1128980.540690678
7.401795679731692,1128972.2779947522
7.403097142833052,1128964.02150617
7.404398834771627,1128955.7636689076
7.405700755587639,1128947.5044827608
7.407002905321332,1128939.2439475285
7.408305284012957,1128930.9820630068
7.409607891702772,1128922.7188289927
7.410910728431041,1128914.4542452837
7.412213794238037,1128906.1883116767
7.413517089164025,1128897.921027969
7.414820613249319,1128889.6523939571
7.416124366534198,1128881.3824094383
7.417428349058961,1128873.1110742097
7.418732560863917,1128864.8383880677
7.420037001989382,1128856.5643508097
7.421341672475674,1128848.2889622322
7.422646572363126,1128840.0122221324
7.423951701692057,1128831.734130307
7.425257060502837,1128823.454686553
7.426562648835803,1128815.1738906666
7.427868466731313,1128806.891742445
7.4291745142297305,1128798.6082416852
7.430480791371426,1128790.3233881835
7.431787298196778,1128782.0371817367
7.4330940347461745,1128773.7496221415
7.434401001060004,1128765.4607091944
7.435708197178656,1128757.1704426918
7.437015623142563,1128748.878822431
7.438323278992124,1128740.5858482083
7.4396311647677615,1128732.2915198195
7.4409392805099035,1128723.9958370621
7.442247626258985,1128715.698799732
7.443556202055448,1128707.4004076258
7.444865007939742,1128699.10066054
7.446174043952311,1128690.7995582712
7.447483310133644,1128682.4971006156
7.4487928065241995,1128674.1932873693
7.450102533164455,1128665.8881183292
7.451412490094895,1128657.5815932911
7.452722677356012,1128649.2737120513
7.454033094988304,1128640.9644744066
7.455343743032279,1128632.6538801526
7.456654621528438,1128624.3432454541
7.457965730517326,1128616.0401259805
7.459277070039459,1128607.7356509492
7.460588640135368,1128599.4298201576
7.461900440845601,1128591.122633402
7.463212472210703,1128582.8140904785
7.464524734271232,1128574.5041911828
7.46583722706775,1128566.1929353122
7.467149950640828,1128557.8803226624
7.46846290503103,1128549.56635303
7.469776090278969,1128541.251026211
7.471089506425221,1128532.9343420018
7.472403153510387,1128524.6163001982
7.473717031575073,1128516.2969005967
7.47503114065989,1128507.976142993
7.476345480805462,1128499.654027184
7.477660052052414,1128491.3305529645
7.478974854441369,1128483.005720132
7.480289888012994,1128474.6795284816
7.4816051528079255,1128466.3519778093
7.482920648866821,1128458.0230679119
7.48423637623034,1128449.6927985845
7.485552334939157,1128441.361169623
7.486868525033946,1128433.0281808237
7.488184946555396,1128424.6938319826
7.489501599544195,1128416.3581228952
7.490818484041032,1128408.0210533577
7.4921356000866375,1128399.6826231654
7.493452947721713,1128391.3428321145
7.4947705269869775,1128383.0016800002
7.49608833792316,1128374.6591666194
7.497406380570994,1128366.3152917663
7.498724654971223,1128357.9700552376
7.500043161164596,1128349.6234568285
7.501361899191857,1128341.2754963352
7.502680869093792,1128332.9261735529
7.504000070911164,1128324.5754882765
7.5053195046847465,1128316.223440303
7.506639170455326,1128307.8700294269
7.507959068263695,1128299.5152554438
7.509279198150653,1128291.1591181494
7.510599560157006,1128282.8016173395
7.511920154323555,1128274.4454399543
7.5132409806911475,1128266.0954227056
7.514562039300597,1128257.744042994
7.5158833301927395,1128249.3913006142
7.517204853408418,1128241.0371953622
7.518526608988483,1128232.6817270336
7.519848596973788,1128224.3248954231
7.521170817405201,1128215.9667003278
7.52249327032359,1128207.607141542
7.5238159557698205,1128199.2462188615
7.525138873784808,1128190.8839320817
7.526462024409428,1128182.5202809982
7.527785407684581,1128174.1552654062
7.529109023651175,1128165.788885101
7.530432872350124,1128157.4211398782
7.53175695382235,1128149.0520295328
7.5330812681087815,1128140.6815538602
7.534405815250341,1128132.309712656
7.5357305952879985,1128123.936505715
7.53705560826269,1128115.5619328327
7.538380854215374,1128107.1859938037
7.539706333187014,1128098.8086884243
7.541032045218583,1128090.4300164885
7.542357990351061,1128082.049977792
7.543684168625432,1128073.66857213
7.5450105800826766,1128065.2857992973
7.546337224763823,1128056.901659089
7.5476641027098665,1128048.5161513002
7.548991213961822,1128040.1292757257
7.550318558560709,1128031.7410321608
7.551646136547561,1128023.3514204
7.5529739479634115,1128014.9604402387
7.554301992849308,1128006.5680914714
7.555630271246299,1127998.1743738933
7.556958783195429,1127989.7792872991
7.558287528737794,1127981.3828314836
7.55961650791445,1127972.9850062416
7.560945720766478,1127964.585811368
7.562275167334965,1127956.185246657
7.563604847661007,1127947.7833119044
7.564934761785705,1127939.380006904
7.566264909750168,1127930.9753314508
7.567595291595499,1127922.5765201435
7.568925907362847,1127914.1793369446
7.570256757093331,1127905.780784345
7.571587840828087,1127897.3808621408
7.572919158608262,1127888.9795701262
7.574250710475007,1127880.5769080955
7.575582496469483,1127872.1728758446
7.576914516632856,1127863.767473167
7.5782467710063,1127855.360699858
7.579579259630983,1127846.9525557125
7.58091198254812,1127838.5430405247
7.582244939798895,1127830.1321540894
7.583578131424509,1127821.7198962015
7.584911557466174,1127813.306266655
7.586245217965106,1127804.8912652452
7.587579112962531,1127796.4748917655
7.58891324249968,1127788.0571460116
7.59024760661778,1127779.6380277777
7.591582205358104,1127771.217536858
7.592917038761891,1127762.7956730467
7.594252106870404,1127754.3724361386
7.595587409724912,1127745.947825928
7.5969229473666875,1127737.5218422092
7.598258719837015,1127729.0944847767
7.599594727177185,1127720.6657534246
7.600930969428481,1127712.235647947
7.602267446632234,1127703.8041681391
7.603604158829744,1127695.371313794
7.604941106062327,1127686.9370847067
7.606278288371311,1127678.5014806713
7.6076157057980325,1127670.0645014814
7.608953358383829,1127661.6261469314
7.610291246170049,1127653.186416816
7.611629369198048,1127644.7453109287
7.612967727509177,1127636.3028290635
7.614306321144832,1127627.8589710144
7.615645150146376,1127619.4137365757
7.616984214555193,1127610.9671255418
7.618323514412677,1127602.5191377054
7.619663049760226,1127594.0697728621
7.621002820639246,1127585.6190308048
7.622342827091153,1127577.1715884714
7.623683069157351,1127568.728346008
7.625023546879297,1127560.2837273844
7.626364260298413,1127551.8377323935
7.627705209456141,1127543.39036083
7.629046394393932,1127534.941612488
7.630387815153243,1127526.4914871608
7.631729471775539,1127518.0399846432
7.6330713643022925,1127509.587104729
7.634413492774968,1127501.1328472116
7.635755857235078,1127492.6772118853
7.637098457724106,1127484.2201985442
7.638441294283551,1127475.761806982
7.639784366954922,1127467.3020369918
7.641127675779734,1127458.8408883684
7.642471220799512,1127450.378360905
7.643815002055785,1127441.9144543959
7.64515901959009,1127433.449168634
7.646503273443959,1127424.9825034132
7.647847763658971,1127416.5144585283
7.649192490276673,1127408.0450337713
7.650537453338631,1127399.5742289366
7.651882652886419,1127391.1020438182
7.653228088961621,1127382.6284782093
7.654573761605821,1127374.153531903
7.655919670860619,1127365.6772046937
7.6572658167676035,1127357.1994963745
7.658612199368412,1127348.7204067388
7.659958818704651,1127340.2399355797
7.6613056748179424,1127331.7580826916
7.662652767749922,1127323.2748478667
7.664000097542228,1127314.7902308994
7.665347664236508,1127306.304231583
7.666695467874419,1127297.81684971
7.668043508497619,1127289.3280850742
7.6693917861477665,1127280.8379374694
7.670740300866564,1127272.3464066882
7.672089052695682,1127263.853492524
7.673438041676813,1127255.3591947698
7.674787267851654,1127246.8635132192
7.676136731261911,1127238.3664476648
7.6774864319492995,1127229.8731959863
7.678836369955538,1127221.3836372702
7.680186545322341,1127212.8926956041
7.6815369580914705,1127204.4003707806
7.682887608304658,1127195.9066625938
7.684238496003651,1127187.4115708359
7.685589621230208,1127178.9150953016
7.6869409840260925,1127170.4172357833
7.6882925844330785,1127161.917992074
7.689644422492942,1127153.4173639673
7.69099649824746,1127144.9153512565
7.6923488117384515,1127136.411953734
7.693701363007706,1127127.9071711935
7.69505415209703,1127119.4010034278
7.69640717904824,1127110.8934502297
7.697760443903159,1127102.3845113926
7.699113946703619,1127093.8741867098
7.70046768749146,1127085.3624759736
7.701821666308524,1127076.849378977
7.703175883196651,1127068.3348955135
7.704530338197729,1127059.8190253752
7.7058850313536125,1127051.3017683558
7.707239962706175,1127042.7831242476
7.708595132297301,1127034.2630928436
7.709950540168878,1127025.7416739361
7.711306186362804,1127017.218867319
7.712662070920983,1127008.694672784
7.714018193885314,1127000.1690901245
7.715374555297742,1126991.6421191327
7.716731155200182,1126983.1137596015
7.7180879936345645,1126974.584011323
7.719445070642834,1126966.0528740908
7.720802386266938,1126957.5203476972
7.722159940548831,1126948.9864319346
7.72351773353048,1126940.4511265955
7.724875765253839,1126931.914431472
7.726234035760914,1126923.3763463576
7.727592545093676,1126914.8368710442
7.72895129329412,1126906.2960053245
7.730310280404246,1126897.7537489906
7.731669506466061,1126889.2101018347
7.73302897152158,1126880.6738341541
7.734388675612824,1126872.1377009796
7.735748618781825,1126863.6001780378
7.7371088010706055,1126855.0612651196
7.738469222521239,1126846.520962018
7.739829883175761,1126837.9792685262
7.7411907830762345,1126829.436184436
7.742551922264723,1126820.89170954
7.743913300783301,1126812.3458436308
7.745274918674053,1126803.7985865006
7.746636775979065,1126795.2499379423
7.74799887274042,1126786.6998977475
7.749361209000251,1126778.1484657086
7.7507237848006545,1126769.5956416186
7.752086600183748,1126761.041425269
7.75344965519166,1126752.4858164527
7.754812949866522,1126743.9288149616
7.756176484250474,1126735.3704205877
7.757540258385666,1126726.8106331239
7.758904272314254,1126718.2494523614
7.760268526078385,1126709.6868780933
7.761633019720259,1126701.1229101112
7.76299775328204,1126692.5575482068
7.764362726805912,1126683.9907921732
7.7657279403340675,1126675.4226418016
7.767093393908708,1126666.853096884
7.768459087572042,1126658.282157213
7.769825021366282,1126649.7098225802
7.771191195333638,1126641.1360927774
7.772557609516366,1126632.5609675965
7.773924263956693,1126623.9844468299
7.7752911586968585,1126615.406530269
7.7766582937791195,1126606.8272177055
7.778025669245731,1126598.2465089317
7.779393285138965,1126589.6644037394
7.780761141501091,1126581.0809019196
7.78212923837438,1126572.496003265
7.783497575801148,1126563.9097075667
7.784866153823677,1126555.3220146168
7.786234972484274,1126546.7329242066
7.787604031825247,1126538.1474882509
7.788973331888918,1126529.565917603
7.790342872717611,1126520.9829505477
7.7917126543536614,1126512.3985868779
7.793082676839409,1126503.812826385
7.794452940217191,1126495.2256688604
7.795823444529391,1126486.6371140962
7.797194189818356,1126478.0471618844
7.79856517612646,1126469.4558120158
7.799936403496081,1126460.8630642833
7.801307871969603,1126452.2689184777
7.802679581589423,1126443.673374391
7.804051532397939,1126435.0764318139
7.8054237244375475,1126426.4780905393
7.806796157750691,1126417.8783503582
7.808168832379778,1126409.2772110624
7.809541748367241,1126400.6746724423
7.810914905755518,1126392.0707342909
7.812288304587054,1126383.465396398
7.813661944904302,1126374.8586585566
7.815035826749724,1126366.2505205574
7.816409950165773,1126357.6409821918
7.817784315194951,1126349.030043251
7.81915892187973,1126340.4177035266
7.8205337702626,1126331.8039628097
7.8219088603860545,1126323.188820892
7.823284192292605,1126314.5722775643
7.824659766024763,1126305.954332618
7.826035581625046,1126297.3349858439
7.827411639135983,1126288.714237034
7.828787938600098,1126280.092085979
7.830164480059959,1126271.46853247
7.831541263558101,1126262.8435762979
7.832918289137086,1126254.2172172542
7.834295556839477,1126245.5894551298
7.835673066707845,1126236.9602897158
7.837050818784775,1126228.329720803
7.8384288131128494,1126219.6977481826
7.839807049734652,1126211.0643716457
7.841185528692813,1126202.4295909826
7.8425642500299295,1126193.7976977166
7.843943213788618,1126185.1704424897
7.845322420011505,1126176.541784191
7.84670186874122,1126167.9117226102
7.8480815600204075,1126159.2802575396
7.849461493891711,1126150.6473887698
7.85084167039779,1126142.0131160915
7.85222208958129,1126133.377439296
7.8536027514849085,1126124.7403581745
7.854983656151313,1126116.1018725177
7.856364803623184,1126107.4619821159
7.8577461939432185,1126098.820686761
7.859127827154113,1126090.1779862437
7.860509703298578,1126081.5338803544
7.861891822419326,1126072.8883688839
7.863274184559069,1126064.2414516232
7.864656789760562,1126055.5931283631
7.86603963806653,1126046.9433988943
7.867422729519719,1126038.2922630075
7.868806064162881,1126029.6397204932
7.870189642038777,1126020.9857711426
7.871573463190173,1126012.330414746
7.872957527659846,1126003.6736510938
7.874341835490564,1125995.0154799775
7.8757263867251455,1125986.3559011866
7.877111181406375,1125977.6949145119
7.878496219577057,1125969.032519744
7.879881501280005,1125960.368716674
7.88126702655804,1125951.7035050914
7.882652795453988,1125943.0368847875
7.884038808010687,1125934.3688555516
7.885425064270978,1125925.6994171753
7.886811564277699,1125917.0285694485
7.888198308073735,1125908.3563121615
7.889585295701939,1125899.6826451046
7.890972527205182,1125891.007568068
7.892360002626347,1125882.3310808428
7.893747722008321,1125873.653183218
7.895135685394,1125864.9738749845
7.896523892826288,1125856.2931559326
7.897912344348081,1125847.6174886525
7.899301040002326,1125838.944300603
7.900689979831935,1125830.2697027882
7.902079163879842,1125821.5936949984
7.903468592188986,1125812.9162770242
7.904858264802319,1125804.2374486553
7.906248181762793,1125795.557209683
7.907638343113375,1125786.8755598965
7.909028748897022,1125778.1924990867
7.910419399156739,1125769.508027044
7.9118102939355,1125760.8221435572
7.913201433276297,1125752.1348484182
7.914592817222136,1125743.446141416
7.915984445816021,1125734.7560223413
7.9173763191009705,1125726.0644909837
7.91876843712001,1125717.3715471341
7.920160799916171,1125708.6771905813
7.9215534075324765,1125699.9814211163
7.9229462600120035,1125691.2842385287
7.92433935739779,1125682.5856426086
7.925732699732904,1125673.885633146
7.927126287060408,1125665.18420993
7.928520119423382,1125656.4813727515
7.929914196864913,1125647.7771214002
7.9313085194280895,1125639.0714556656
7.932703087156002,1125630.3643753377
7.934097900091781,1125621.6558802063
7.935492958278529,1125612.945970061
7.936888261759372,1125604.234644692
7.9382838105774365,1125595.5219038883
7.939679604775862,1125586.8077474397
7.9410756443977935,1125578.0921751368
7.942471929486384,1125569.3751867681
7.9438684600847935,1125560.6567821237
7.945265236236178,1125551.9369609936
7.946662257983739,1125543.2157231662
7.948059525370645,1125534.4930684324
7.949457038440092,1125525.768996581
7.950854797235274,1125517.0435074014
7.952252801799399,1125508.3177691426
7.95365105217568,1125499.5998151572
7.955049548407338,1125490.8804448978
7.956448290537589,1125482.1596581528
7.957847278609696,1125473.4374547119
7.959246512666891,1125464.7138343654
7.960645992752425,1125455.9887969026
7.9620457189095575,1125447.2623421121
7.963445691181553,1125438.5344697847
7.9648459096116895,1125429.8051797093
7.96624637424325,1125421.0744716753
7.967647085119506,1125412.3423454722
7.969048042283784,1125403.6088008897
7.9704492457793785,1125394.8738377169
7.971850695649598,1125386.1374557435
7.973252391937764,1125377.3996547586
7.974654334687205,1125368.6604345513
7.976056523941258,1125359.9197949113
7.977458959743262,1125351.1777356279
7.978861642136571,1125342.43425649
7.980264571164528,1125333.6893572875
7.981667746870527,1125324.9430378086
7.983071169297929,1125316.1952978433
7.984474838490113,1125307.4461371803
7.985878754490469,1125298.6955556092
7.987282917342394,1125289.9435529185
7.988687327089291,1125281.1901288975
7.990091983774572,1125272.4352833356
7.991496887441642,1125263.6790160215
7.992902038133956,1125254.9213267446
7.994307435894936,1125246.1622152934
7.995713080768025,1125237.401681457
7.9971189727966685,1125228.639725024
7.9985251120243275,1125219.8763457835
7.999931498494467,1125211.111543525
8.00133813225056,1125202.345318037
8.002745013336085,1125193.577669108
8.004152141794519,1125184.8085965274
8.005559517669383,1125176.0381000836
8.006967141004168,1125167.2661795649
8.008375011842384,1125158.5019393414
8.00978313022755,1125149.7375593607
8.011191496203194,1125140.9717563586
8.012600109812848,1125132.2045301234
8.014008971100052,1125123.435880445
8.015418080108347,1125114.6658071117
8.016827436881314,1125105.8943099128
8.018237041462504,1125097.1213886365
8.019646893895489,1125088.3470430719
8.021056994223851,1125079.571273008
8.022467342491176,1125070.7940782334
8.023877938741057,1125062.0154585363
8.025288783017102,1125053.2354137062
8.026699875362905,1125044.453943531
8.028111215822111,1125035.6710478
8.029522804438335,1125026.8867263019
8.030934641255207,1125018.1009788243
8.032346726316371,1125009.3138051562
8.033759059665474,1125000.525205087
8.035171641346176,1124991.7351784045
8.036584471402138,1124982.9437248972
8.037997549877034,1124974.1508443533
8.039410876814527,1124965.3565365619
8.040824452258336,1124956.5608013112
8.04223827625214,1124947.7636383893
8.043652348839641,1124938.9650475853
8.045066670064552,1124930.1650286864
8.04648123997059,1124921.3635814816
8.047896058601479,1124912.5607057596
8.049311126000953,1124903.7564013079
8.05072644221274,1124894.9506679152
8.052142007280617,1124886.1435053695
8.053557821248328,1124877.3349134587
8.054973884159633,1124868.524891972
8.056390196058308,1124859.7134406965
8.05780675698813,1124850.9005594216
8.05922356699289,1124842.0862479338
8.060640626116378,1124833.2705060223
8.062057934402386,1124824.4533334745
8.063475491894751,1124815.644217124
8.064893298637278,1124806.8345890765
8.066311354673793,1124798.023531446
8.06772966004813,1124789.2110440205
8.069148214804127,1124780.3971265878
8.070567018985638,1124771.5817789368
8.071986072636514,1124762.7650008549
8.073405375800625,1124753.9467921301
8.074824928521824,1124745.1271525514
8.076244730844024,1124736.3060819064
8.077664782811095,1124727.483579983
8.079085084466932,1124718.659646569
8.08050563585544,1124709.8342814525
8.081926437020527,1124701.0074844223
8.083347488006115,1124692.1792552653
8.084768788856127,1124683.3495937698
8.086190339614486,1124674.5184997239
8.087612140325158,1124665.6859729143
8.08903419103208,1124656.8520131307
8.090456491779209,1124648.0166201598
8.09187904261051,1124639.179793789
8.093301843569954,1124630.3415338076
8.094724894701525,1124621.5018400014
8.096148196049207,1124612.66071216
8.097571747656994,1124603.8181500696
8.098995549568881,1124594.9741535182
8.100419601828905,1124586.128722294
8.10184390448107,1124577.2818561846
8.103268457569405,1124568.4335549765
8.104693261137939,1124559.5838184585
8.10611831523072,1124550.7326464173
8.107543619891795,1124541.8800386416
8.108969175165221,1124533.0259949174
8.11039498109505,1124524.1705150334
8.111821037725385,1124515.3135987762
8.11324734510029,1124506.4552459335
8.114673903263856,1124497.595456293
8.116100712260177,1124488.7342296417
8.117527772133359,1124479.8738045488
8.118955082927515,1124471.020124978
8.120382644686762,1124462.1650094492
8.121810457455213,1124453.3084577494
8.123238521277033,1124444.4504696662
8.12466683619635,1124435.5910449869
8.126095402257315,1124426.7301834992
8.127524219504087,1124417.8678849905
8.128953287980831,1124409.0041492481
8.130382607731722,1124400.1389760592
8.131812178800942,1124391.2723652113
8.133242001232679,1124382.4043164917
8.134672075071116,1124373.5348296883
8.136102400360487,1124364.6639045875
8.137532977144991,1124355.791540977
8.138963805468848,1124346.917738644
8.140394885376287,1124338.0424973753
8.141826216911545,1124329.1658169585
8.143257800118862,1124320.2876971813
8.144689635042495,1124311.4081378295
8.146121721726685,1124302.5271386912
8.14755406021573,1124293.644699553
