time_days,Pb212 top 6
39.39149854769163,26684.87683754771
39.39842478344386,26655.954961197764
39.405352237041136,26627.02966525459
39.41228090869761,26598.100949558844
39.41921079862744,26569.168813951233
39.426141907044844,26540.233258272485
39.433074234164074,26511.29428236342
39.440007780199394,26482.35188606497
39.446942545365076,26453.40606921837
39.45387852987562,26424.456831664065
39.460815733945346,26395.50417324343
39.4677541577887,26366.548093797664
39.474693801620134,26337.588593168
39.48163466565419,26308.625671195696
39.48857675010539,26279.6593277222
39.495520055188344,26250.689562588876
39.50246458111766,26221.716375637272
39.50941032810793,26192.739766709274
39.516357296374004,26163.759735645905
39.52330548613055,26134.776282289175
39.530254897592336,26105.78940648089
39.53720553097418,26076.799108062904
39.54415738649093,26047.805386877102
39.55111046435747,26018.808242765484
39.55806476478874,25989.807675570144
39.56502028799962,25960.803685133447
39.571977034205275,25931.796271297004
39.57893500362065,25902.785433903406
39.58589419646083,25873.771172794968
39.59285461294093,25844.753487814087
39.59981625327612,25815.732378803208
39.60677911768157,25786.707845604906
39.61374320637251,25757.67988806177
39.620708519564154,25728.648506016765
39.62767505747194,25699.61369931203
39.63464282031113,25670.575467790706
39.641611808297114,25641.533811295645
39.64858202164531,25612.488729669807
39.65555346057118,25583.44022275618
39.6625261252902,25554.38829039791
39.66950001601791,25527.11370007384
39.67647513296989,25499.861516248024
39.683451476361675,25472.606119498392
39.690429046409044,25445.34750967753
39.69740784332762,25418.085686638882
39.70438786733311,25390.820650235655
39.71136911864129,25363.55240032116
39.71835159746794,25336.28093674876
39.7253353040289,25309.006259371876
39.73232023854006,25281.728368043965
39.73930640121725,25254.447262618894
39.74629379227655,25227.162942949737
39.7532824119339,25199.87540889042
39.76027226040531,25172.58466029471
39.76726333790683,25145.290697016426
39.77425564465459,25117.993518909432
39.78124918086471,25090.693125827685
39.788243946753376,25063.38951762517
39.79523994253673,25036.08269415626
39.80223716843116,25008.77265527454
39.8092356246529,24981.45940083446
39.81623531141827,24954.142930690337
39.823236228943635,24926.82324469647
39.830238377445404,24899.500342707255
39.83724175714003,24872.17422457719
39.84424636824398,24844.844890160766
39.851252210973776,24817.512339312583
39.85825928554591,24790.176571887583
39.865267592177126,24762.837587739952
39.872277131083976,24735.495386724728
39.87928790248313,24708.149968696805
39.886299906591304,24680.801333511063
39.89331314362524,24653.449481022522
39.90032761380174,24626.09441108619
39.907343317337606,24598.73612355723
39.91436025444965,24571.374618291076
39.921378425354895,24544.009895142426
39.92839783027023,24516.64195396685
39.93541846941261,24489.27079461977
39.94244034299907,24461.89641695658
39.94946345124665,24434.51882083282
39.95648779437245,24407.138006104065
39.963513372593596,24379.753972625942
39.970540186127245,24352.36672025417
39.97756823519055,24324.97624884478
39.98459752000089,24297.58255825306
39.99162804077547,24270.185648335206
39.99865979773162,24242.785518947167
40.00569279108669,24215.382169944995
40.012727021058076,24188.613142527036
40.019762487863225,24162.913118424287
40.02679919171961,24137.210075135517
40.03383713284466,24111.50401252624
40.04087631145607,24085.794930461274
40.04791672777136,24060.082828806248
40.05495838200816,24034.367707426612
40.06200127438412,24008.64956618787
40.06904540511697,23982.928404955604
40.076090774424415,23957.20422359544
40.083137382524264,23931.477021973064
40.09018522963425,23905.7467999545
40.097234315972386,23880.013557405004
40.10428464175647,23854.277294190782
40.11133620720446,23828.538010177737
40.11838901253431,23802.795705231874
40.12544305796403,23777.05037921925
40.13249834371168,23751.302032006
40.13955486999534,23725.55066345831
40.14661263703312,23699.79627344244
40.15367164504315,23674.03886182494
40.160731894243725,23648.27842847169
40.16779338485304,23622.514973249377
40.17485611708938,23596.748496024484
40.18192009117104,23570.978996663584
40.188985307316386,23545.2064750333
40.19605176574381,23519.43093100033
40.20311946667175,23493.65236443138
40.21018841031859,23467.870775193573
40.217258596902994,23442.08616315322
40.22433002664343,23416.29852817752
40.23140269975848,23390.50787013347
40.23847661646678,23364.71418888816
40.24555177698698,23338.917484308662
40.25262818153779,23313.117756262174
40.25970583033793,23287.31500461597
40.26678472360613,23261.509229237578
40.27386486156133,23235.700429993878
40.280946244422324,23209.888606752545
40.288028872408006,23184.073759381048
40.29511274573729,23158.255887747
40.302197864629164,23132.434991717997
40.30928422930264,23106.611071161693
40.316371839976746,23080.784125945884
40.323460696870576,23054.954155938336
40.330550800203184,23029.121161007177
40.33764215019387,23003.28514101985
40.34473474706177,22977.446095844585
40.35182859102612,22951.60402534944
40.3589236823062,22925.905719472146
40.366020021121315,22901.67579206038
40.37311760769084,22877.44302835497
40.38021644223416,22853.20742823246
40.38731652497062,22828.968991569724
40.39441785611986,22804.727718242943
40.4015204359013,22780.483608129074
40.40862426453449,22756.236661104915
40.415729342239025,22731.9868770473
40.42283566923452,22707.734255833166
40.429943245740645,22683.478797339445
40.4370520719771,22659.22050144317
40.444162148163635,22634.959368021424
40.451273474519944,22610.69539695159
40.45838605126599,22586.42858811039
40.465499878621564,22562.158941375317
40.47261495680657,22537.886456623677
40.47973128604092,22513.611133732877
40.4868488665446,22489.332972580338
40.493967698537624,22465.051973043555
40.50108778224004,22440.768135000064
40.508209117871864,22416.481458327755
40.515331705653374,22392.19194290379
40.52245554580465,22367.899588606164
40.5295806385459,22343.60439531266
40.536706984097385,22319.3063629011
40.543834582679374,22295.005491249423
40.550963434512184,22270.70178023561
40.558093539816184,22246.39522973766
40.56522489881169,22222.085839633917
40.572357511719304,22197.77360980203
40.579491378759414,22173.458540120457
40.58662650015253,22149.14063046748
40.59376287611922,22124.819880721392
40.60090050688007,22100.496290760573
40.60803939265571,22076.169860463517
40.61517953366682,22051.840589708667
40.622320930134094,22027.508478374624
40.62946358227822,22003.173526340233
40.636607490320124,21978.835733483695
40.64375265448056,21954.49509968399
40.65089907498038,21930.151624819937
40.65804675204051,21905.80530877036
40.665195685881876,21881.456151414208
40.67234587672546,21857.10415263046
40.67949732479229,21832.749312298136
40.68665003030335,21808.391630296574
40.69380399347987,21784.031106504463
40.70095921454292,21759.66774080127
40.70811569371369,21735.491810016676
40.71527343121337,21712.654369196178
40.72243242726323,21689.814264741126
40.72959268208456,21666.971496538532
40.736754195898676,21644.126064475517
40.7439169689269,21621.277968439434
40.751081001390766,21598.427208317025
40.758246293511654,21575.573783995784
40.765412845511044,21552.717695363026
40.77258065761048,21529.8589423061
40.77974973003151,21506.997524712457
40.78692006299574,21484.13344246956
40.79409165672482,21461.266695464947
40.801264511440415,21438.397283586226
40.8084386273642,21415.52520672124
40.81561400471805,21392.650464757276
40.82279064372371,21369.773057582304
40.829968544603005,21346.89298508415
40.83714770757781,21324.010247150683
40.844328132870054,21301.12484366984
40.851509820701686,21278.236774529603
40.85869277129469,21255.346039617998
40.865876984871036,21232.452638823397
40.87306246165294,21209.556572033445
40.88024920186243,21186.657839136617
40.88743720572167,21163.756440021178
40.89462647345284,21140.852374575443
40.90181700527816,21117.945642687795
40.90900880141991,21095.03624424668
40.916201862100394,21072.12417914058
40.92339618754194,21049.209447258065
40.93059177796689,21026.29204848794
40.93778863359778,21003.371982718443
40.94498675465702,20980.449249838504
40.95218614136711,20957.52384973692
40.95938679395058,20934.5957823025
40.96658871263001,20911.665047424125
40.97379189762803,20888.731644990785
40.98099634916729,20865.795574891446
40.98820206747042,20842.856837015413
40.99540905276029,20819.91543125134
41.00261730525961,20796.97135748862
41.0098268251912,20774.024615616498
41.0170376127779,20751.07520552426
41.02424966824261,20728.12312710124
41.03146299180826,20705.16838023684
41.03867758369783,20682.210964820515
41.045893444134244,20659.25088074203
41.05311057334071,20636.28812789045
41.06032897154024,20613.986414035782
41.06754863895594,20592.46806822013
41.07476957581102,20570.94722177438
41.08199178232865,20549.423874595337
41.0892152587321,20527.89802657979
41.096440005244624,20506.369677624603
41.10366602208958,20484.838827626674
41.110893309490244,20463.305476483183
41.11812186767016,20441.769624090746
41.12535169685271,20420.231270346645
41.132582797261364,20398.690415147983
41.13981516911964,20377.147058391976
41.147048812651114,20355.601199975827
41.15428372807936,20334.052839796845
41.161519915628055,20312.501977752352
41.16875737552076,20290.94861373999
41.17599610798137,20269.39274765674
41.183236113233555,20247.83437940035
41.19047739150111,20226.273508868348
41.197719943007876,20204.710135958358
41.20496376797772,20183.14426056804
41.21220886663457,20161.575882595123
41.21945523920236,20140.00500193736
41.226702885905034,20118.431618492774
41.23395180696674,20096.85573215885
41.2412020026115,20075.27734283371
41.24845347306342,20053.69645041535
41.25570621854664,20032.113054801794
41.26296023928536,20010.52715589114
41.27021553550381,19988.938753581544
41.277472107426256,19967.34784777119
41.284729955277,19945.754438358337
41.29198907928033,19924.158525241513
41.29924947966076,19902.56010831865
41.30651115664266,19880.95918748836
41.31377411045048,19859.355762649124
41.32103834130874,19837.749833699454
41.32830384944198,19816.14140053795
41.33557063507478,19794.530463063216
41.34283869843177,19772.917021173955
41.35010803973754,19751.301074769104
41.357378659216934,19729.682623747045
41.36465055709462,19708.06166800682
41.37192373359538,19686.438207447332
41.37919818894404,19664.81224196755
41.38647392336546,19643.18377146647
41.39375093708454,19621.552795843138
41.401029230326216,19599.9193149967
41.40830880331548,19578.38646479113
41.415589656277255,19558.120165704815
41.42287178943676,19537.851519979307
41.43015520301903,19517.580527520528
41.43743989724918,19497.30718823424
41.4447258723524,19477.031502026253
41.45201312855391,19456.753468802446
41.45930166607896,19436.473088468756
41.46659148515285,19416.190360931112
41.47388258600083,19395.90528609577
41.48117496884844,19375.617863868392
41.488468633921016,19355.328094155277
41.495763581444,19335.03597686264
41.50305981164291,19314.74151189666
41.51035732474326,19294.444699163654
41.517656120970635,19274.145538569916
41.52495620055064,19253.844030021843
41.53225756370885,19233.540173426056
41.53956021067113,19213.23396868863
41.5468641416631,19192.925415716305
41.554169356910556,19172.61451441565
41.56147585663931,19152.3012646933
41.568783641075214,19131.985666455937
41.57609271044415,19111.667719610294
41.58340306497205,19091.347424063166
41.59071470488489,19071.02477972138
41.59802763040861,19050.699786492012
41.605341841769395,19030.37244428162
41.61265733919326,19010.042752997386
41.619974122906356,18989.71071254634
41.62729219313483,18969.376322835586
41.6346115501049,18949.039583772264
41.64193219404281,18928.700495263573
41.64925412517485,18908.35905721673
41.65657734372728,18888.015269539268
41.66390184992661,18867.669132138115
41.67122764399918,18847.32064492086
41.678554726171434,18826.969807794972
41.68588309666986,18806.616620667937
41.69321275572098,18786.261083447323
41.70054370355136,18765.903196040734
41.70787594038762,18745.542958355796
41.7152094664564,18725.180370300248
41.72254428198432,18704.815431782034
41.729880387198236,18684.44814270856
41.737217782324855,18664.078502987893
41.744556467590975,18643.706512527937
41.751896443223444,18623.33217123667
41.75923770944916,18602.95547902208
41.76658026649503,18583.82203712563
41.77392411458804,18564.739684678032
41.78126925395511,18545.65513088923
41.78861568482343,18526.568375672912
41.79596340742002,18507.479418943374
41.80331242197199,18488.388260614804
41.81066272870653,18469.29490060139
41.818014327850825,18450.19933881743
41.82536721963214,18431.101575177192
41.83272140427774,18412.00160959507
41.840076882014884,18392.89944198565
41.84743365307109,18373.795072263016
41.85479171767368,18354.688500341865
41.862151076050104,18335.579726136726
41.86951172842785,18316.468749562213
41.876873675034446,18297.35557053299
41.88423691609745,18278.240188963737
41.891601451844465,18259.122604769207
41.898967282503136,18240.002817864213
41.90633440830109,18220.880828163765
41.91370282946618,18201.756635582366
41.921072546226114,18182.63024003518
41.92844355880869,18163.501641437175
41.93581586744175,18144.370839703388
41.943189472353176,18125.23783474892
41.9505643737709,18106.10262648889
41.9579405719229,18086.965214838478
41.96531806703709,18067.82559971313
41.97269685934166,18048.683781027732
41.980076949064646,18029.539758697785
41.98745833643415,18010.3935326387
41.99484102167835,17991.245102765894
42.002225005025444,17972.09446899482
42.00961028670369,17952.94163124102
42.016996866941376,17933.786589420066
42.024384745966735,17914.629343447763
42.0317739240083,17895.469893239417
42.03916440129439,17876.308238710913
42.04655617805347,17857.14437977804
42.053949254514016,17837.97831635659
42.06134363090455,17818.810048362462
42.068739307453654,17799.63957571153
42.076136284389925,17780.466898319777
42.08353456194202,17761.292016103213
42.09093414033853,17742.114928978117
42.09833501980836,17722.935636860166
42.1057372005802,17703.75413966572
42.11314068288284,17684.6824055368
42.120545466945146,17666.726115903548
42.12795155299601,17648.76776228124
42.13535894126435,17630.807344591594
42.14276763197913,17612.844862756396
42.15017762536931,17594.88031669759
42.15758892166407,17576.913706336683
42.165001521092435,17558.94503159575
42.17241542388353,17540.97429239676
42.17983063026652,17523.001488661674
42.18724714047064,17505.026620312525
42.19466495472512,17487.04968727142
42.20208407325926,17469.07068946047
42.20950449630239,17451.08962680184
42.21692622408381,17433.10649921794
42.22434925683308,17415.12130663068
42.23177359477958,17397.134048962547
42.23919923815281,17379.14472613588
42.246626187182294,17361.153338073123
42.25405444209761,17343.159884696688
42.26148400312838,17325.164365929082
42.26891487050425,17307.166781692842
42.27634704445484,17289.16713191075
42.28378052521004,17271.165416505057
42.291215312999554,17253.161635398646
42.2986514080532,17235.15578851422
42.306088810600826,17217.147875774583
42.313527520872334,17199.13789710252
42.320967539097666,17181.1258524209
42.328408865506795,17163.11174165265
42.335851500329674,17145.095564720894
42.3432954437965,17127.07732154828
42.3507406961373,17109.057012058027
42.358187257582216,17091.034636173245
42.36563512836144,17073.010193817063
42.37308430870518,17054.983684912662
42.3805347988437,17036.955109383314
42.3879865990073,17018.92446715225
42.395439709426334,17000.891758142818
42.40289413033109,16982.856982278587
42.41034986195216,16964.820139482585
42.417806904519935,16946.781229678476
42.4252652582649,16928.740252789772
42.43272492341762,16910.697208740028
42.44018590020867,16892.65209745285
42.447648188868676,16874.604918851877
42.45511178962831,16856.55567286082
42.4625767027182,16838.50435940361
42.47004292836926,16820.97730335221
42.47751046681218,16804.08601174652
42.484979318277794,16787.192785764284
42.49244948299698,16770.297625334337
42.49992096120065,16753.40053038555
42.50739375311974,16736.501500846836
42.51486785898526,16719.600536647184
42.52234327902816,16702.69763771574
42.52982001347966,16685.792803981265
42.5372980625708,16668.886035372976
42.54477742653273,16651.97733182003
42.55225810559666,16635.066693251618
42.559740099993796,16618.154119596962
42.567223409955446,16601.23961078532
42.5747080357129,16584.32316674603
42.58219397749754,16567.404787408424
42.589681235540674,16550.484472702086
42.59716981007389,16533.562222556116
42.6046597013286,16516.638036900178
42.61215090953632,16499.711915663804
42.61964343492861,16482.78385877655
42.62713727773707,16465.85386616807
42.63463243819335,16448.921937768
42.64212891652913,16431.988073506054
42.649626712976044,16415.052273312165
42.65712582776602,16398.114537115776
42.664626261130806,16381.174864846878
42.67212801330221,16364.233256435398
42.679631084512145,16347.289711811225
42.68713547499253,16330.344230904338
42.69464118497534,16313.396813644744
42.70214821469257,16296.44745996253
42.70965656437628,16279.496169787764
42.71716623425849,16262.542943050768
42.72467722457147,16245.587779681407
42.73218953554733,16228.63067961007
42.73970316741827,16211.671642767036
42.74721812041655,16194.71066908264
42.75473439477447,16177.747758487216
42.76225199072435,16160.782910911203
42.769770908498586,16143.816126285044
42.7772911483295,16126.847404539409
42.78481271044973,16109.876745604486
42.792335595091664,16092.904149411048
42.799859802487866,16075.929615889703
42.807385332870915,16058.953144971143
42.81491218647342,16041.974736586086
42.82244036352806,16025.01823887335
42.82996986426752,16009.138137117212
42.837500688924486,15993.2562234458
42.845032837731885,15977.372497794155
42.85256631092247,15961.486960097876
42.86010110872911,15945.599610292424
42.86763723138471,15929.710448313286
42.875174679122225,15913.819474096024
42.882713452174634,15897.926687576213
42.890253550774986,15882.032088689479
42.89779497515633,15866.135677371494
42.905337725551725,15850.237453558131
42.91288180219446,15834.337417184808
42.920427205317665,15818.435568187486
42.927973935154576,15802.531906501992
42.93552199193846,15786.626432064215
42.94307137590265,15770.719144810055
42.950622087280486,15754.810044675482
42.95817412630538,15738.89913159648
42.9657274932107,15722.986405509264
42.97328218823007,15707.07186634959
42.980838211596954,15691.155514053733
42.98839556354489,15675.23734855789
42.99595424430751,15659.317369798224
43.00351425411845,15643.395577711008
43.011075593211395,15627.471972232532
43.01863826182007,15611.54655329912
43.02620226017818,15595.619320847305
43.03376758851968,15579.69027481319
43.04133424707835,15563.759415133372
43.048902236088075,15547.826741744373
43.0564715557828,15531.892254582719
43.06404220639649,15515.955953584988
43.07161418816318,15500.017838687792
43.0791875013169,15484.07790982782
43.08676214609177,15468.136166941771
43.094338122721844,15452.19260996654
43.10191543144146,15436.247238838596
43.109494072484765,15420.30005349495
43.11707404608602,15404.351053872457
43.12465535247952,15388.400239908036
43.132237991899636,15372.447611538631
43.139821964580726,15356.493168701263
43.147407270757235,15340.53691133295
43.154993910663556,15324.578839370948
43.16258188453435,15308.618952752053
43.17017119260409,15292.657251413597
43.17776183510737,15276.69373529276
43.18535381227882,15261.539869659087
43.192947124353125,15246.616484037373
43.200541771565,15231.691402088398
43.2081377541492,15216.764623753663
43.21573507234053,15201.836148974653
43.22333372637374,15186.90597769307
43.23093371648388,15171.974109850202
43.238535042905795,15157.040545387825
43.24613770587444,15142.105284247604
43.25374170562483,15127.168326371231
43.26134704239201,15112.229671700452
43.268953716411076,15097.289320177042
43.27656172791714,15082.347271742838
43.28417107714531,15067.403526339844
43.29178176433095,15052.45808390965
43.299393789709235,15037.510944394351
43.307007153515464,15022.56210773592
43.31462185598497,15007.61157387638
43.322237897353126,14992.659342757783
43.32985527785537,14977.705414322225
43.337473997727145,14962.749788511834
43.34509405720388,14947.792465268956
43.35271545652128,14932.833444535472
43.36033819591485,14917.872726253805
43.36796227562021,14902.910310366251
43.37558769587304,14887.946196815123
43.38321445690903,14872.98038554281
43.390842558963946,14858.012876491719
43.39847200227358,14843.043669604285
43.40610278707376,14828.072764823008
43.4137349136003,14813.10016209057
43.42136838208924,14798.125861349237
43.4290031927765,14783.149862541753
43.43663934589804,14768.172165610791
43.444276841689934,14753.192770499008
43.45191568038824,14738.211677149153
43.4595558622291,14723.228885503977
43.46719738744867,14708.244395506295
43.47484025628309,14693.258207099097
43.48248446896874,14678.270320224974
43.49013002574187,14663.280734826976
43.497776926838775,14648.289450848093
43.50542517249585,14633.296468231316
43.51307476294951,14618.301786919685
43.5207256984362,14603.30540685629
43.52837797919243,14588.307327984243
43.536031605454646,14573.307550246876
43.543686577459596,14558.99410513217
43.55134289544384,14544.979396589537
43.559000559644005,14530.963100950188
43.566659570296835,14516.945218161143
43.57431992763906,14502.925748169522
43.58198163190746,14488.904690922445
43.58964468333888,14474.882046367065
43.5973090821702,14460.857814450592
43.60497482863824,14446.831995120412
43.612641922980124,14432.804588323512
43.62031036543276,14418.775594007353
43.627980156233185,14404.745012119294
43.635651295618494,14390.712842606701
43.64332378382581,14376.679085417014
43.65099762109228,14362.64374049769
43.65867280765512,14348.606807796237
43.66634934375151,14334.568287260323
43.674027229618886,14320.528178837247
43.6817064654945,14306.486482474756
43.689387051615725,14292.443198120503
43.69706898821997,14278.39832572218
43.704752275544706,14264.351865227498
43.712436913827425,14250.303816584212
43.72012290330566,14236.254179740146
43.727810244217,14222.202954643119
43.73549893679899,14208.150141241123
43.74318898128944,14194.095739481822
43.750880377926,14180.039749313286
43.7585731269464,14165.982170683505
43.76626722858845,14151.923003540496
43.77396268308996,14137.862247832316
43.78165949068882,14123.799903507072
43.789357651622936,14109.735970512882
43.7970571661302,14095.670448798066
43.80475803444875,14081.603338310557
43.81246025681657,14067.534638998733
43.82016383347173,14053.464350810886
43.82786876465236,14039.392473695332
43.83557505059663,14025.31900760042
43.84328269154274,14011.243952474555
43.85099168772895,13997.167308266173
43.85870203939347,13983.089074923888
43.86641374677479,13969.009252395912
43.87412681011121,13954.927840630948
43.881841229641154,13940.84483957756
43.889557005603066,13926.760249184392
43.897274138235474,13912.67406940008
43.9049926277769,13899.290191170126
43.91271247446595,13886.137089155918
43.92043367854123,13872.982503224166
43.92815624024134,13859.826433327207
43.935880159805166,13846.66887941702
43.943605437471355,13833.509841446023
43.951332073478724,13820.349319366525
43.9590600680661,13807.187313130884
43.96678942147238,13794.023822691472
43.97452013393646,13780.858848000733
43.98225220569732,13767.692389011097
43.98998563699389,13754.524445675206
43.99772042806537,13741.355017945316
44.005456579150774,13728.184105774111
44.013194090489236,13715.011709114206
44.02093296231992,13701.837827918229
44.02867319488205,13688.662462138833
44.03641478841489,13675.485611728736
44.04415774315773,13662.30727664067
44.05190205934984,13649.127456827538
44.059647737230755,13635.946152241888
44.06739477703983,13622.763362836698
44.075143179016536,13609.579088564835
44.082892943400374,13596.393329379225
44.09064407043091,13583.206085232805
44.09839656034773,13570.017356078579
44.10615041339047,13556.827141869548
44.113905629798815,13543.635442558774
44.121662209812406,13530.442258099489
44.12942015367116,13517.247588444536
44.137179461614814,13504.051433547229
44.1449401338832,13490.853793360755
44.15270217071623,13477.654667838338
44.16046557235382,13464.454056933258
44.16823033903595,13451.25196059881
44.175996471002634,13438.048378788337
44.18376396849386,13424.843311455345
44.191532831749875,13411.636758552972
44.199303061010745,13398.428720034806
44.20707465651667,13385.21919585432
44.21484761850786,13372.008185965025
44.222621947224596,13358.79569032048
44.230397642907185,13345.581708874279
44.23817470579599,13332.36624158002
44.2459531361314,13319.14928839138
44.253732934153774,13305.930849262179
44.26151410010375,13292.710924145882
44.26929663422179,13280.302854565529
44.277080536748436,13267.966924620976
44.28486580792431,13255.62960823738
44.292652447990065,13243.290905371712
44.30044045718638,13230.950815980972
44.30822983575401,13218.609340022185
44.316020583933636,13206.266477452567
44.32381270196624,13193.922228228934
44.331606190092614,13181.576592308551
44.339401048553654,13169.229569648594
44.347197277590304,13156.881160206241
44.354994877443566,13144.53136393874
44.36279384835446,13132.180180803349
44.37059419056406,13119.827610757366
44.37839590431342,13107.47365375824
44.38619898984384,13095.118309763091
44.39400344739644,13082.761578729438
44.40180927721248,13070.403460614722
44.40961647953323,13058.043955376392
44.417425054600024,13045.683062971964
44.42523500265424,13033.320783358942
44.433046323937276,13020.957116494908
44.4408590186906,13008.592062337457
44.44867308715564,12996.22562084434
44.45648852957407,12983.857791972989
44.46430534618741,12971.488575681195
44.47212353723728,12959.117971926713
44.479943102965365,12946.74598066729
44.487764043613346,12934.372601860743
44.495586359423,12921.997835464894
44.50341005063611,12909.6216814376
44.51123511749445,12897.244139736891
44.51906156024004,12884.865210320446
44.526889379114735,12872.484893146355
44.5347185743605,12860.103188172629
44.54254914621934,12847.72009535728
44.55038109493331,12835.335614658381
44.5582144207445,12822.949746034026
44.56604912389505,12810.562489442362
44.573885204627054,12798.17384484167
44.581722663182894,12785.783812189899
44.58956149980475,12773.392391445415
44.597401714734936,12760.999582566472
44.605243308215805,12748.605385511366
44.61308628048974,12736.209800238448
44.62093063179917,12723.812826706087
44.628776362386574,12711.550203742976
44.63662347249449,12699.99080560127
44.64447196236539,12688.430113168672
44.652321832242016,12676.868126406274
44.66017308236697,12665.304845275514
44.66802571298292,12653.740269737787
44.675879724332596,12642.174399754496
44.683735116658795,12630.607235287078
44.691591890204315,12619.038776297011
44.69945004521203,12607.469022745796
44.70730958192476,12595.897974595064
44.71517050058561,12584.325631806176
44.723032801437476,12572.751994340824
44.73089648472342,12561.177062160643
44.738761550686476,12549.600835227302
44.746627999569796,12538.023313502476
44.75449583161653,12526.44449694789
44.76236504706987,12514.864385525314
44.77023564617308,12503.282979196507
44.77810762916935,12491.700277923417
44.78598099630217,12480.11628166767
44.79385574781485,12468.53099039124
44.8017318839508,12456.944404056057
44.80960940495348,12445.356522624052
44.817488311066384,12433.767346057197
44.82536860253306,12422.17687431751
44.83325027959711,12410.585107367013
44.84113334250206,12398.992045167906
44.84901779149177,12387.397687682052
44.85690362680985,12375.802034871693
44.86479084870008,12364.205086699005
44.87267945740625,12352.606843126168
44.880569453172214,12341.00730411542
44.88846083624185,12329.406469629013
44.896353606859094,12317.804339629249
44.90424776526783,12306.200914078552
44.912143311712256,12294.596192939045
44.920040246436336,12282.990176173229
44.92793856968417,12271.382863743533
44.935838281699915,12259.774255612387
44.94373938272774,12248.164351742285
44.9516418730119,12236.55315209573
44.95954575279665,12224.940656635274
44.96745102232632,12213.326865323477
44.975357681845175,12201.711778123079
44.98326573159779,12190.095394996482
44.99117517182853,12178.477715906458
44.99908600278188,12167.218860871726
45.00699822470237,12156.39505010741
45.014911837834575,12145.570032101657
45.02282684242312,12134.743806819804
45.03074323871266,12123.916374227236
45.038661026947814,12113.087734289464
45.0465802073735,12102.257886971707
45.05450078023443,12091.426832239538
45.062422745775415,12080.594570058462
45.07034610424135,12069.761100393986
45.07827085587715,12058.926423211678
45.08619700092778,12048.090538477112
45.09412453963824,12037.253446155917
45.10205347225357,12026.415146213729
45.109983799018806,12015.575638616321
45.11791552017922,12004.734923329179
45.12584863597992,11993.893000318163
45.13378314666612,11983.049869549013
45.14171905248308,11972.205530987534
45.14965635367613,11961.359984599543
45.15759505049059,11950.51323035089
45.16553514317188,11939.665268207456
45.173476631965336,11928.816098135265
45.1814195171166,11917.965720100045
45.18936379887113,11907.114134067855
45.19730947747448,11896.261340004707
45.205256553172255,11885.407337876642
45.21320502621011,11874.552127649698
45.221154896833745,11863.695709289977
45.229106165288904,11852.838082763601
45.23705883182127,11841.979248036818
45.24501289667685,11831.119205075596
45.25296836010141,11820.257953846247
45.26092522234087,11809.395494315018
45.2688834836412,11798.53182644817
45.276843144248375,11787.666950212
45.28480420440845,11776.800865572837
45.292766664367505,11765.93357249705
45.30073052437167,11755.065070951014
45.30869578466703,11744.195360901258
45.31666244549997,11733.324442314011
45.32463050711666,11722.45231515586
45.33259996976339,11711.578979393313
45.340570833686535,11700.704434992906
45.34854309913245,11689.828681921217
45.356516766347575,11678.951720144829
45.3644918355784,11668.07354963037
45.372468307071344,11657.762464561283
45.38044618107314,11647.63693331103
45.388425457830294,11637.510277109921
45.39640613758948,11627.38249592699
45.40438822059737,11617.253589731332
45.4123717071007,11607.12355849205
45.42035659734625,11596.9924021783
45.42834289158084,11586.860120759215
45.43633059005126,11576.726714204116
45.44431969300458,11566.592182482018
45.45231020068766,11556.45652556227
45.460302113347495,11546.31974341415
45.468295431231134,11536.181836006961
45.47629015458565,11526.04280331004
45.48428628365817,11515.902645292752
45.49228381869586,11505.761361924478
45.50028275994594,11495.618953174644
45.50828310765558,11485.475419012797
45.51628486207224,11475.33075940819
45.52428802344318,11465.18497433046
45.532292592015786,11455.03806374911
45.540298568037485,11444.890027633706
45.54830595175575,11434.740865953841
45.556314743418106,11424.590578679114
45.56432494327211,11414.439165779175
45.57233655156527,11404.286627223804
45.580349568545415,11394.132962982483
45.58836399446015,11383.978173025036
45.5963798295572,11373.822257321239
45.604397074084346,11363.665215840852
45.61241572828941,11353.5070485537
45.62043579242026,11343.347755429613
45.6284572667248,11333.187336438465
45.63648015145099,11323.025791550146
45.644504446846724,11312.863120734684
45.65253015316023,11302.69932396182
45.66055727063949,11292.534401201645
45.668585799532636,11282.368352424159
45.67661574008784,11272.201177599396
45.68464709255332,11262.03287669742
45.69267985717732,11251.863449688337
45.70071403420815,11241.692896542252
45.70874962389407,11231.52121722942
45.71678662648364,11221.348411719813
45.72482504222519,11211.174479983742
45.73286487136722,11200.999421991437
45.74090611415823,11190.840085255424
45.748948770846795,11181.394038676126
45.756992841681516,11171.946946682066
45.765038326911046,11162.49880924571
45.773085226784,11153.049626339656
45.781133541549266,11143.599397936256
45.789183271455556,11134.148124008148
45.79723441675169,11124.695804527917
45.80528697768655,11115.24243946817
45.81334095450903,11105.788028801548
45.82139634746809,11096.332572500709
45.82945315681275,11086.87607053833
45.83751138279202,11077.418522887136
45.845571025654934,11067.959929519951
45.85363208565078,11058.500290409364
45.86169456302865,11049.039605528247
45.86975845803776,11039.577874849425
45.87782377092738,11030.115098345743
45.88589050194681,11020.651275990065
45.89395865134541,11011.186407755311
45.90202821937257,11001.720493614375
45.910099206277636,10992.253533540315
45.91817161231027,10982.785527505923
45.926245437719906,10973.316475484286
